Fri Feb 07 2020 22:30:33 GMT-0500 (Eastern Standard Time) - Run Time: 3131ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: 2006 GTA zone of origin - gta06_orig
Column: Straight line trip length in Metre - trip_m
Table: Planning district of origin - pd_orig

RowG:
ColG:
TblG:(1)

Filters:
Start time of trip - start_time In 1500-1900
and
2006 GTA zone of origin - gta06_orig In 1-90
and
2006 GTA zone of destination - gta06_dest In 1-90

Trip 2016
ROW : gta06_orig
COLUMN : trip_m

TABLE    : pd_orig (PD 1 of Toronto)

  gta06_orig      trip_m      total
          55        6140          4
          55        6144         20
          55        6557         22
          56          90         21
          56         204          5
          56         239         11
          56         254          5
          56         268         47
          56         286         12
          56         291         23
          56         298         24
          56         308         28
          56         317         50
          56         322         13
          56         338         19
          56         360         28
          56         367         13
          56         372         11
          56         383          8
          56         387         13
          56         412         14
          56         426         22
          56         448         18
          56         491         31
          56         501         21
          56         513         12
          56         526         22
          56         532         15
          56         574         41
          56         581         25
          56         587         21
          56         611         22
          56         619          9
          56         628         43
          56         646          8
          56         651         22
          56         667          6
          56         703         14
          56         712         12
          56         716         18
          56         725         26
          56         730         85
          56         741         15
          56         757         23
          56         769          4
          56         774         22
          56         775         16
          56         776         38
          56         795         15
          56         798         16
          56         809         12
          56         811          5
          56         844         21
          56         847         12
          56         849         16
          56         864          7
          56         898         27
          56         908          5
          56         918         20
          56         920         27
          56         925         16
          56         947         26
          56         950         18
          56         956         12
          56         981          9
          56         995         12
          56        1005          9
          56        1013         19
          56        1017         49
          56        1018         21
          56        1026         10
          56        1056         49
          56        1060         27
          56        1094         18
          56        1114         19
          56        1155         18
          56        1171         19
          56        1183          5
          56        1196         15
          56        1201         12
          56        1209         12
          56        1223         18
          56        1232         12
          56        1240         15
          56        1252         28
          56        1263         17
          56        1268         26
          56        1288         31
          56        1311         12
          56        1317         20
          56        1328          4
          56        1347         33
          56        1365          5
          56        1379         21
          56        1390         15
          56        1411         15
          56        1426         22
          56        1434         14
          56        1441          3
          56        1453         17
          56        1465         17
          56        1477         14
          56        1482         19
          56        1495         22
          56        1498         21
          56        1501         15
          56        1524         21
          56        1574         18
          56        1586         23
          56        1587         21
          56        1592         37
          56        1606         18
          56        1616         28
          56        1619         18
          56        1635          6
          56        1637         11
          56        1638         63
          56        1656         22
          56        1685         11
          56        1690          8
          56        1715         13
          56        1723         11
          56        1730         17
          56        1743         18
          56        1774          7
          56        1780         19
          56        1788          6
          56        1797         19
          56        1799         18
          56        1821          5
          56        1827         21
          56        1852         22
          56        1879         31
          56        1881         18
          56        1889         18
          56        1905         16
          56        1955         18
          56        1996         18
          56        2016          5
          56        2018         17
          56        2022         17
          56        2059         23
          56        2104         10
          56        2106         22
          56        2109          8
          56        2114         20
          56        2173          3
          56        2203         19
          56        2218         10
          56        2232         14
          56        2240         49
          56        2258         17
          56        2322         16
          56        2344         29
          56        2385         19
          56        2403         19
          56        2404         10
          56        2412         24
          56        2417          3
          56        2439         14
          56        2451         22
          56        2472         45
          56        2554         51
          56        2578         28
          56        2583         17
          56        2589         26
          56        2593         35
          56        2605         17
          56        2624         17
          56        2653          5
          56        2667         10
          56        2680         14
          56        2698         16
          56        2701         30
          56        2728         17
          56        2756         37
          56        2860         17
          56        2883         20
          56        2907          9
          56        2976          4
          56        2996         12
          56        2998         27
          56        3090         12
          56        3105          5
          56        3142         40
          56        3144         20
          56        3181         10
          56        3206          4
          56        3215          5
          56        3273          5
          56        3318         31
          56        3337          5
          56        3608         11
          56        3751         31
          56        5905         15
          57          74         15
          57          93         21
          57         128         18
          57         154         19
          57         159         22
          57         176         20
          57         177         18
          57         211         14
          57         216         22
          57         230         26
          57         236          8
          57         245         27
          57         272         76
          57         281         10
          57         303          9
          57         319          6
          57         323          6
          57         324         15
          57         341          9
          57         363         29
          57         372         18
          57         392         20
          57         405         10
          57         408         18
          57         410         13
          57         436         22
          57         439          5
          57         441          9
          57         448         15
          57         451         19
          57         453         25
          57         456         24
          57         462         11
          57         466          7
          57         489          4
          57         492         19
          57         493         12
          57         498         34
          57         503         18
          57         506          6
          57         510         21
          57         513         21
          57         515         18
          57         516         21
          57         523         21
          57         537         13
          57         544         31
          57         559         18
          57         560         36
          57         562         56
          57         568         12
          57         571          9
          57         580         18
          57         597         10
          57         600         18
          57         613         23
          57         620         18
          57         634          4
          57         636         18
          57         644         43
          57         651          9
          57         660         53
          57         667         27
          57         668         12
          57         671         24
          57         680         12
          57         681         21
          57         683          7
          57         702         30
          57         703         10
          57         716         25
          57         719         15
          57         723         50
          57         725         68
          57         727         29
          57         728         15
          57         729         69
          57         733         13
          57         746         22
          57         747         22
          57         748         15
          57         753         19
          57         755         20
          57         762         20
          57         764         74
          57         765          8
          57         772         10
          57         777         18
          57         784         22
          57         789         17
          57         796         33
          57         804         19
          57         808         42
          57         810         39
          57         824         52
          57         825         11
          57         826         15
          57         827         27
          57         830         12
          57         835         13
          57         836         20
          57         837         18
          57         842         13
          57         848         38
          57         852         17
          57         860         30
          57         862         14
          57         869         37
          57         873         13
          57         874         18
          57         875         12
          57         878         28
          57         879         12
          57         881         24
          57         882         42
          57         884         23
          57         890          5
          57         899         22
          57         902          6
          57         908         15
          57         921         23
          57         923         38
          57         924         18
          57         927         29
          57         930        122
          57         938         12
          57         940         15
          57         944         12
          57         951         21
          57         966         18
          57         971         21
          57         972         29
          57         981         22
          57         982         24
          57         987         17
          57         994         26
          57         995         26
          57         999         18
          57        1000         21
          57        1010         22
          57        1013         43
          57        1016          7
          57        1019         15
          57        1022         10
          57        1024         18
          57        1027         18
          57        1028         36
          57        1036         13
          57        1042         17
          57        1050         33
          57        1058         15
          57        1063         29
          57        1073         44
          57        1080         18
          57        1082          7
          57        1089         17
          57        1096         29
          57        1098         17
          57        1102         27
          57        1106         12
          57        1114         11
          57        1115         30
          57        1122         13
          57        1124         19
          57        1125         10
          57        1136         18
          57        1137          5
          57        1143         12
          57        1144         20
          57        1147         10
          57        1156         12
          57        1163         14
          57        1167         38
          57        1170         18
          57        1175         65
          57        1179          9
          57        1195         15
          57        1207         20
          57        1208         15
          57        1215         13
          57        1221         21
          57        1225         24
          57        1228         27
          57        1230         18
          57        1247         19
          57        1258         18
          57        1272         17
          57        1277         15
          57        1281         18
          57        1296         36
          57        1305         25
          57        1310         20
          57        1320         18
          57        1322         15
          57        1325         15
          57        1341         18
          57        1344         14
          57        1346          8
          57        1358         12
          57        1371         16
          57        1372          4
          57        1375         27
          57        1381          6
          57        1385         19
          57        1409         21
          57        1413         26
          57        1427         33
          57        1432         14
          57        1433         15
          57        1444          7
          57        1452         13
          57        1463         18
          57        1467         39
          57        1473         18
          57        1478          4
          57        1496          8
          57        1503         52
          57        1507         29
          57        1515          6
          57        1516         16
          57        1523         17
          57        1531         34
          57        1544         15
          57        1553          5
          57        1555         14
          57        1559         44
          57        1562          7
          57        1576         22
          57        1586         18
          57        1590         11
          57        1595         32
          57        1601          7
          57        1611         14
          57        1615         14
          57        1617          6
          57        1628         16
          57        1633         25
          57        1634         30
          57        1641         16
          57        1642          7
          57        1662         19
          57        1663         14
          57        1723         20
          57        1731         14
          57        1746         19
          57        1750         11
          57        1754         14
          57        1796         26
          57        1817          7
          57        1831         20
          57        1837         13
          57        1856         22
          57        1870         14
          57        1877          6
          57        1888         22
          57        1910         11
          57        1911          9
          57        1914          8
          57        1915         16
          57        1945         14
          57        1948         14
          57        1956         28
          57        1957         19
          57        1973         18
          57        1979         18
          57        1991         16
          57        2001         21
          57        2004         31
          57        2007         14
          57        2009         20
          57        2010         44
          57        2029          5
          57        2040         10
          57        2047         14
          57        2075         18
          57        2095         46
          57        2111         11
          57        2122         19
          57        2147          3
          57        2149          4
          57        2151         12
          57        2184         16
          57        2192         15
          57        2214         37
          57        2233         15
          57        2247         48
          57        2248         22
          57        2256         16
          57        2282         15
          57        2303         32
          57        2321         37
          57        2326         17
          57        2351         25
          57        2354         17
          57        2359          7
          57        2363         16
          57        2370         22
          57        2374         20
          57        2376         24
          57        2429         15
          57        2433          5
          57        2443         27
          57        2478         59
          57        2487         46
          57        2503         34
          57        2529          4
          57        2540         14
          57        2542         11
          57        2563         23
          57        2575         23
          57        2578          8
          57        2579         18
          57        2580         23
          57        2590         19
          57        2597         35
          57        2607         49
          57        2611         10
          57        2636         26
          57        2643         27
          57        2645         31
          57        2646         17
          57        2651         27
          57        2655          5
          57        2674         12
          57        2687          4
          57        2688         19
          57        2689         38
          57        2693         27
          57        2701         18
          57        2703         22
          57        2709         19
          57        2710         10
          57        2712         19
          57        2723         17
          57        2729          5
          57        2739         30
          57        2761         15
          57        2771         10
          57        2779         21
          57        2789          5
          57        2807          3
          57        2818         20
          57        2828         61
          57        2853         27
          57        2854         13
          57        2861         20
          57        2884          4
          57        2886         12
          57        2922          5
          57        2928         42
          57        2930         17
          57        2935         14
          57        2946         29
          57        2998         29
          57        3006         63
          57        3063         20
          57        3103         11
          57        3107         19
          57        3116         21
          57        3123         37
          57        3149         25
          57        3301         24
          57        3343         30
          57        3371         26
          57        3463         14
          57        3521         24
          57        3618         12
          57        3641         41
          57        3647        115
          57        3692         15
          57        3698          8
          57        6182         20
          57        6330         17
          57        6362          7
          57        6432         14
          58         316         20
          58         442         12
          58         461         18
          58         462          4
          58         540          7
          58         655         13
          58         664          8
          58         901         18
          58        1009         41
          58        1023         18
          58        1073         29
          58        1169         16
          58        1187          5
          58        1281         10
          58        1343         10
          58        1607          6
          58        1628         14
          58        1863         27
          58        1957         18
          58        2035         19
          58        2299          5
          58        2325         11
          58        2538         18
          58        2897         64
          58        2914         31
          58        3173          8
          58        3633         18
          59          10         29
          59         307         11
          59         334         11
          59         342         18
          59         359         12
          59         370         12
          59         583         10
          59         614         26
          59         791         13
          59         819         37
          59         823         12
          59         866          9
          59         881         14
          59         900         51
          59         902         21
          59         906         14
          59         911         18
          59         912         18
          59         976         18
          59         984          9
          59         994         12
          59        1000         21
          59        1002         28
          59        1028         11
          59        1068         18
          59        1088         14
          59        1163          9
          59        1179         12
          59        1234         61
          59        1293         15
          59        1345         19
          59        1349         13
          59        1386         17
          59        1498         12
          59        1589         33
          59        1749         19
          59        1770         19
          59        1860         17
          59        1891         23
          59        1921         12
          59        1965         12
          59        2114         14
          59        2263         22
          59        2264          7
          59        2285         11
          59        2347         19
          59        2481          6
          59        2503          5
          59        2583         20
          59        2967         77
          59        3095          4
          59        3176         11
          59        3294         17
          59        3344         27
          59        3490          6
          59        3734         18
          59        6393         15
          59        6394         15
          60         142         22
          60         156         22
          60         158         18
          60         175         22
          60         204         13
          60         212         12
          60         217          8
          60         263          8
          60         266         20
          60         297         13
          60         317          9
          60         367         15
          60         403          7
          60         422         23
          60         473         14
          60         474         22
          60         580         20
          60         639         21
          60         643         33
          60         669         15
          60         671         15
          60         744         10
          60         810         31
          60         916         14
          60         961         21
          60         963         20
          60        1008         20
          60        1025         18
          60        1098         18
          60        1104         30
          60        1138         15
          60        1146         16
          60        1191          6
          60        1202         12
          60        1204         31
          60        1238         19
          60        1258         18
          60        1344         19
          60        1346         22
          60        1377         10
          60        1420         27
          60        1436         15
          60        1443         19
          60        1450          9
          60        1556          9
          60        1569         11
          60        1571         42
          60        1598         21
          60        1629         12
          60        1654         26
          60        1663         12
          60        1740         21
          60        1742         16
          60        1772         29
          60        1868         15
          60        2078         22
          60        2102         18
          60        2172         14
          60        2176         37
          60        2214         10
          60        2220         13
          60        2239         15
          60        2255         30
          60        2307         38
          60        2350         22
          60        2365         23
          60        2418          5
          60        2442         39
          60        2485         21
          60        2622         54
          60        2780         27
          60        2898         58
          60        2961         11
          60        2968          4
          60        2982         14
          60        3008         17
          60        3038         14
          60        3045         27
          60        3070         20
          60        3154         79
          60        3229         21
          60        3238         32
          60        3289          4
          60        3290         38
          60        3294         24
          60        3320         34
          60        3321         10
          60        3332         25
          60        3400         12
          60        3532         27
          60        3533         29
          60        3545         36
          60        3564         11
          60        3697         28
          60        3709         15
          60        3842         28
          60        3991         14
          60        4173         63
          61         159         21
          61         168         20
          61         182         97
          61         183         79
          61         217          8
          61         246        112
          61         426         23
          61         439         56
          61         611         12
          61         621         14
          61         683         25
          61         727         12
          61        1253          9
          61        1384         12
          61        1941         18
          61        1966         14
          61        2208         22
          61        2243         11
          61        2372          7
          61        4487         33
          62          93         15
          62         135         13
          62         194         15
          62         237         19
          62         312         17
          62         346         13
          62         422         23
          62         427         12
          62         439         56
          62         484         21
          62         608         11
          62         669          7
          62         710         19
          62         809         15
          62         867         14
          62         926         18
          62         928         11
          62        1007         29
          62        1024         13
          62        1029         15
          62        1049         15
          62        1081         15
          62        1102         15
          62        1165         17
          62        1177         18
          62        1231         32
          62        1245         12
          62        1306          3
          62        1323         74
          62        1356         25
          62        1417         15
          62        1441         64
          62        1528         15
          62        1571         24
          62        1595         19
          62        1694         15
          62        1765         15
          62        1767         15
          62        1826         12
          62        1996         12
          62        2037         39
          62        2109         17
          62        2111         20
          62        2319         15
          62        2355         15
          62        2463         12
          62        2532          5
          62        2705         19
          62        2771         20
          62        2844         28
          62        2873         32
          62        2901         24
          62        3067          8
          62        3087         23
          62        3184         23
          62        3289         23
          62        3310         15
          62        3428          9
          62        3506         28
          62        3516         10
          62        3594         16
          62        5647         10
          63          71          9
          63         127         25
          63         146         14
          63         151         14
          63         202         13
          63         223         14
          63         271         18
          63         278         12
          63         287         17
          63         350         26
          63         442         14
          63         444         13
          63         453         18
          63         465         33
          63         471         17
          63         489         23
          63         501         10
          63         513         26
          63         541         25
          63         559          9
          63         569         17
          63         573         26
          63         589         22
          63         596         15
          63         599         27
          63         607         13
          63         612         17
          63         697         15
          63         702         19
          63         741          9
          63         754         25
          63         760         15
          63         763         12
          63         778          7
          63         798         22
          63         811         26
          63         817         16
          63         870         21
          63         873         12
          63         886         15
          63         905         18
          63         910         22
          63         920         26
          63         932         48
          63         938         36
          63         981          9
          63         988         29
          63         989         28
          63        1008         14
          63        1038         18
          63        1066         15
          63        1110         12
          63        1130         11
          63        1134          4
          63        1140         13
          63        1163         19
          63        1195         13
          63        1236         18
          63        1239         30
          63        1243         11
          63        1314         24
          63        1317         18
          63        1339         19
          63        1340         18
          63        1344         18
          63        1345         12
          63        1347         21
          63        1351          8
          63        1361         12
          63        1370         14
          63        1405         10
          63        1410         22
          63        1442         11
          63        1484         28
          63        1501         16
          63        1509         18
          63        1563         14
          63        1592         19
          63        1599         21
          63        1618         12
          63        1634         16
          63        1639          5
          63        1646         21
          63        1649         21
          63        1654         42
          63        1705         13
          63        1742         20
          63        1812         19
          63        1924         18
          63        1943         47
          63        1950         12
          63        1955         23
          63        2064         19
          63        2071         17
          63        2099         22
          63        2134         24
          63        2142         29
          63        2153          5
          63        2172         11
          63        2177         26
          63        2181         16
          63        2199         22
          63        2338         50
          63        2403          3
          63        2420         16
          63        2435         58
          63        2496         12
          63        2647         11
          63        2678          9
          63        2698         25
          63        2807         29
          63        2833         42
          63        2849         12
          63        2900         21
          63        2904         15
          63        2949         30
          63        2957         17
          63        2995         26
          63        3001         20
          63        3102         37
          63        3174         14
          63        3176         19
          63        3203         26
          63        3206         10
          63        3244         15
          63        3308         16
          63        3418         15
          63        3462         33
          63        3475         13
          63        3698          5
          64          21         13
          64          55         12
          64          80         15
          64          95         18
          64         159         22
          64         186         12
          64         194         15
          64         329         36
          64         445         13
          64         491         15
          64         504          7
          64         626         13
          64         658         24
          64         807         23
          64         865         12
          64         893         18
          64         926         18
          64         946         32
          64         974         16
          64        1025         53
          64        1139         25
          64        1162         18
          64        1187          4
          64        1294         22
          64        1301         17
          64        1328          9
          64        1397         11
          64        1436         15
          64        1605         22
          64        1625         78
          64        1771          6
          64        1787         12
          64        1893         33
          64        2121          6
          64        2291         12
          64        2649         23
          64        2790         12
          64        2817         18
          64        3104         28
          64        3325         19
          64        3349          3
          65          18         20
          65          65          9
          65          76         13
          65          91         27
          65         122         12
          65         140         33
          65         143         12
          65         159         22
          65         167         12
          65         182         12
          65         219         26
          65         230         12
          65         241         37
          65         242         18
          65         270         35
          65         271         25
          65         277         46
          65         301         12
          65         334         17
          65         344          9
          65         359         13
          65         376          9
          65         386          8
          65         399         18
          65         404         25
          65         405         48
          65         416         29
          65         436          9
          65         442         31
          65         445         13
          65         452         25
          65         455         26
          65         459         10
          65         462         11
          65         465         22
          65         473         16
          65         475         21
          65         497         13
          65         503         22
          65         530          7
          65         536         11
          65         575         26
          65         580         19
          65         592         14
          65         595         18
          65         605          9
          65         612         13
          65         616         13
          65         623         20
          65         639         18
          65         647          8
          65         651         15
          65         653         42
          65         657         26
          65         681         30
          65         682         12
          65         727         11
          65         732         13
          65         737         15
          65         740         18
          65         744         18
          65         752         15
          65         759          4
          65         769         17
          65         771         14
          65         773         20
          65         778         34
          65         780         13
          65         784         18
          65         787         11
          65         788         28
          65         789         22
          65         796          9
          65         821         16
          65         823         18
          65         841          8
          65         847         12
          65         848         12
          65         849          6
          65         850         26
          65         853         46
          65         868         18
          65         875         16
          65         895          4
          65         907         16
          65         917         18
          65         937         18
          65         940         13
          65         955         23
          65         963         12
          65         972          7
          65         973         12
          65         975         12
          65         976         18
          65         981          4
          65         982         39
          65         983         16
          65         991         12
          65         994         12
          65        1013         21
          65        1026         81
          65        1039         12
          65        1043         18
          65        1045         19
          65        1053         21
          65        1054         18
          65        1058         17
          65        1062         16
          65        1065         34
          65        1084         93
          65        1094         18
          65        1113         10
          65        1114         19
          65        1135         61
          65        1147         17
          65        1155         16
          65        1162         13
          65        1170         18
          65        1178         29
          65        1191          7
          65        1193         18
          65        1194         26
          65        1201         13
          65        1227         12
          65        1243         26
          65        1253         25
          65        1258         26
          65        1264         14
          65        1266         30
          65        1293         17
          65        1309         83
          65        1314          7
          65        1317         22
          65        1356         21
          65        1361         16
          65        1384         17
          65        1399         17
          65        1424         23
          65        1477         12
          65        1480         25
          65        1490         15
          65        1508         11
          65        1522         26
          65        1532         15
          65        1552         50
          65        1555         19
          65        1572          6
          65        1574         33
          65        1575         12
          65        1579          4
          65        1628         21
          65        1639         19
          65        1654         16
          65        1655          9
          65        1674          4
          65        1680         22
          65        1681         19
          65        1727         12
          65        1740         15
          65        1744         16
          65        1753         13
          65        1767         29
          65        1803         22
          65        1820         18
          65        1823         27
          65        1841         47
          65        1842         33
          65        1849         15
          65        1855         35
          65        1896         19
          65        1914         23
          65        1931         37
          65        1941         27
          65        1943         13
          65        1947         11
          65        1948         62
          65        1950         13
          65        1953         70
          65        1979         10
          65        1982         27
          65        1987         14
          65        1996         14
          65        2044         27
          65        2060         59
          65        2066         10
          65        2095         22
          65        2098         17
          65        2128         58
          65        2140         38
          65        2148          5
          65        2161          6
          65        2164         11
          65        2175         20
          65        2177          9
          65        2214         17
          65        2221         12
          65        2228         20
          65        2231         22
          65        2376          5
          65        2383         16
          65        2387         37
          65        2390         25
          65        2415         34
          65        2428         23
          65        2475         23
          65        2521         20
          65        2523         12
          65        2550         16
          65        2552         13
          65        2565         28
          65        2566         24
          65        2581         25
          65        2594         25
          65        2599          4
          65        2602         22
          65        2615          4
          65        2642         20
          65        2645         23
          65        2648         27
          65        2651         17
          65        2655          5
          65        2669         15
          65        2676         24
          65        2678         28
          65        2716         24
          65        2745         34
          65        2788         18
          65        2793         27
          65        2803          5
          65        2804         32
          65        2817         37
          65        2824         65
          65        2837         52
          65        2838         13
          65        2839         18
          65        2867          8
          65        2869         33
          65        2878         39
          65        2880         55
          65        2901         20
          65        2919          4
          65        2933         10
          65        2938         11
          65        2942         40
