Fri Feb 07 2020 21:38:16 GMT-0500 (Eastern Standard Time) - Run Time: 3498ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: 2006 GTA zone of origin - gta06_orig
Column: Straight line trip length in Metre - trip_m
Table: Planning district of destination - pd_dest

RowG:
ColG:
TblG:(1)

Filters:
2006 GTA zone of destination - gta06_dest In 1-90
and
2006 GTA zone of origin - gta06_orig In 1-90

Trip 2016
ROW : gta06_orig
COLUMN : trip_m

TABLE    : pd_dest (PD 1 of Toronto)

  gta06_orig      trip_m      total
          47        2104         10
          47        2116         12
          47        2122         40
          47        2159         18
          47        2208         19
          47        2232         20
          47        2233         15
          47        2249         18
          47        2314         18
          47        2321         12
          47        2357         12
          47        2397         14
          47        2423         10
          47        2451         11
          47        2456         14
          47        2459         11
          47        2469         22
          47        2471         22
          47        2513         21
          47        2526         15
          47        2544         10
          47        2552          5
          47        2600         12
          47        2609         10
          47        2612         11
          47        2617          9
          47        2634         10
          47        2649         12
          47        2681         10
          47        2731         17
          47        2759          9
          47        2768         21
          47        2774         12
          47        2813         30
          47        2814          4
          47        2815          4
          47        2866         17
          47        2938          9
          47        2957         15
          47        2959         23
          47        3035         29
          47        3131         11
          47        3135         23
          47        3176         21
          47        3186          3
          47        3207          3
          47        3216         18
          47        3219         18
          47        3244         18
          47        3283         25
          47        3297         26
          47        3397         21
          47        3401         20
          47        3410         19
          47        3442         18
          47        3453         23
          47        3518         14
          47        3641          4
          47        3695         19
          47        3713         17
          47        3775         10
          47        4130         14
          47        4255        153
          47        4292         34
          47        4500         13
          47        6642         15
          48          64         18
          48          97         25
          48         156         51
          48         161          9
          48         176         44
          48         181         25
          48         189         18
          48         190         14
          48         194          5
          48         205         19
          48         215         25
          48         217         30
          48         237         34
          48         267         22
          48         268         13
          48         271         11
          48         273         24
          48         305         13
          48         317          4
          48         327         12
          48         333          7
          48         335         13
          48         338         13
          48         346         25
          48         348         13
          48         358          9
          48         370         16
          48         376         14
          48         402         11
          48         408         11
          48         423         95
          48         425         21
          48         451         11
          48         458          5
          48         470         36
          48         471         13
          48         489         13
          48         506         15
          48         539          8
          48         575         34
          48         579          5
          48         587         12
          48         599         16
          48         610         29
          48         617         18
          48         619         10
          48         622         21
          48         632         27
          48         646          6
          48         663          3
          48         664         37
          48         668         13
          48         702         28
          48         711         34
          48         724         13
          48         732         28
          48         734          5
          48         752         42
          48         764         22
          48         765         12
          48         772          8
          48         774         28
          48         777         31
          48         778         15
          48         780         22
          48         790         37
          48         791         19
          48         800         16
          48         813         87
          48         837         77
          48         866          8
          48         870         14
          48         882          5
          48         899         50
          48         904         12
          48         910         28
          48         911         12
          48         916         12
          48         924         79
          48         925         14
          48         932        124
          48         936          4
          48         944          5
          48         958         27
          48         963         61
          48         976         18
          48         978        169
          48         984         18
          48         988          3
          48         992         24
          48         998         36
          48        1011         25
          48        1024         41
          48        1029         27
          48        1044          9
          48        1050         16
          48        1062         47
          48        1066          5
          48        1069         20
          48        1080         53
          48        1095          9
          48        1101        171
          48        1102         14
          48        1104         41
          48        1106         18
          48        1124         18
          48        1176         15
          48        1184         29
          48        1201         30
          48        1208          8
          48        1224          3
          48        1231         19
          48        1232         14
          48        1240         15
          48        1250         26
          48        1264         14
          48        1284          7
          48        1358         37
          48        1373          9
          48        1404         13
          48        1413          8
          48        1419         25
          48        1425         40
          48        1433         28
          48        1437         15
          48        1439         28
          48        1449          6
          48        1456         25
          48        1479         15
          48        1485         12
          48        1505         67
          48        1506         15
          48        1517          3
          48        1524         31
          48        1528         13
          48        1537         20
          48        1560         36
          48        1579         12
          48        1590          7
          48        1606          8
          48        1616         28
          48        1626         15
          48        1634         12
          48        1641          6
          48        1642         15
          48        1645         15
          48        1659         14
          48        1668         18
          48        1676          6
          48        1706         18
          48        1714         36
          48        1730         61
          48        1734         15
          48        1816         29
          48        1822         31
          48        1837         14
          48        1838         22
          48        1839         12
          48        1856         18
          48        1869         18
          48        1877         21
          48        1897         14
          48        1904         18
          48        1911         17
          48        1920         72
          48        1941         27
          48        1957         18
          48        1960          8
          48        1966         11
          48        1968         16
          48        1980          7
          48        1996         18
          48        2038         12
          48        2058          5
          48        2099         22
          48        2142         29
          48        2183         10
          48        2347         13
          48        2518         22
          48        2580         18
          48        2691         29
          48        2745         18
          48        3033         21
          48        3260          6
          49          31         15
          49         142         21
          49         143         18
          49         166         41
          49         176         44
          49         215         25
          49         217         30
          49         220         37
          49         223         55
          49         228         38
          49         250         12
          49         265         15
          49         268         18
          49         284         18
          49         317          4
          49         320         21
          49         333          7
          49         340         14
          49         350         21
          49         351          7
          49         354         13
          49         369         59
          49         378         15
          49         380         15
          49         394         19
          49         420         16
          49         423         24
          49         427         17
          49         429          8
          49         430         43
          49         438         11
          49         440          9
          49         456         19
          49         473         85
          49         489         40
          49         507         16
          49         512         28
          49         535         23
          49         537         28
          49         540         14
          49         545         30
          49         573         14
          49         596         24
          49         605          6
          49         617         93
          49         631         30
          49         644         38
          49         648         13
          49         649         37
          49         655         13
          49         672         30
          49         674         37
          49         675         23
          49         677         15
          49         689          5
          49         691         34
          49         694         13
          49         710          9
          49         711         15
          49         738         21
          49         747         13
          49         764         17
          49         770         34
          49         776        140
          49         779          6
          49         784         13
          49         792         16
          49         814         29
          49         818         16
          49         836         17
          49         840         13
          49         858         20
          49         863          9
          49         894         22
          49         900         12
          49         916        320
          49         917         15
          49         919         29
          49         935         15
          49         957         22
          49         961         18
          49         971         17
          49         975         17
          49         998         50
          49        1001         22
          49        1011         15
          49        1025         36
          49        1076         14
          49        1099          5
          49        1101         30
          49        1104         80
          49        1109         17
          49        1113         25
          49        1130         35
          49        1147        137
          49        1149         28
          49        1168          6
          49        1186         23
          49        1205         25
          49        1206         28
          49        1220          7
          49        1225         13
          49        1228          9
          49        1237         10
          49        1239          5
          49        1244         33
          49        1259         11
          49        1264          4
          49        1277         24
          49        1293         12
          49        1294         13
          49        1301         37
          49        1308         33
          49        1316         24
          49        1338         57
          49        1341         15
          49        1357         11
          49        1360          5
          49        1372         40
          49        1386         25
          49        1392         25
          49        1421          5
          49        1427          4
          49        1441         18
          49        1443         82
          49        1445          9
          49        1499         33
          49        1502          5
          49        1512          5
          49        1518         22
          49        1525         18
          49        1526         33
          49        1528          6
          49        1531         31
          49        1565         30
          49        1593          7
          49        1612         35
          49        1627         22
          49        1650         15
          49        1660         23
          49        1665          5
          49        1666         29
          49        1708         14
          49        1715         13
          49        1717         61
          49        1739         17
          49        1767          6
          49        1798         27
          49        1816         18
          49        1824         83
          49        1873         32
          49        1886         18
          49        1904         10
          49        1921         23
          49        1932         10
          49        1933          5
          49        1942         21
          49        1945         24
          49        1948         62
          49        1959         19
          49        1972         28
          49        1980         19
          49        2002         21
          49        2009         29
          49        2022          7
          49        2087          8
          49        2102         11
          49        2116         29
          49        2128         25
          49        2155         34
          49        2172         37
          49        2190          3
          49        2267         10
          49        2301         10
          49        2314          5
          49        2350          7
          49        2354         18
          49        2385         17
          49        2406         22
          49        2424         18
          49        2434          5
          49        2442         18
          49        2457         11
          49        2467          8
          49        2470         11
          49        2502         22
          49        2512         16
          49        2535         14
          49        2538         24
          49        2540         20
          49        2581         12
          49        2583         23
          49        2587         21
          49        2662         18
          49        2669         22
          49        2773         74
          49        2782         18
          49        2814         25
          49        2817         16
          49        2831         16
          49        2832         17
          49        2846         13
          49        2873         32
          49        3061         22
          49        3072         17
          49        3266         20
          49        3311         23
          49        3328         22
          49        3351         18
          49        3482         15
          49        3487         27
          49        3652         10
          49        3757         12
          49        4732          9
          49        5196         26
          49        6554          6
          50          68         11
          50          81         12
          50          83         29
          50          84         14
          50         106         98
          50         108         31
          50         114         26
          50         117         42
          50         122         19
          50         124         12
          50         125        107
          50         126         25
          50         127         22
          50         145         13
          50         155         67
          50         159         15
          50         161         25
          50         167         40
          50         169         13
          50         172         29
          50         174          7
          50         176         24
          50         184         14
          50         205         16
          50         213         52
          50         215         21
          50         220         37
          50         223         10
          50         227         23
          50         230         34
          50         239         16
          50         240         27
          50         243          6
          50         250         28
          50         252         24
          50         254         14
          50         260         14
          50         262         14
          50         273         24
          50         280         21
          50         282         13
          50         285         39
          50         294         18
          50         296          5
          50         298         11
          50         306         10
          50         313         37
          50         317         19
          50         319         24
          50         326         13
          50         328          8
          50         330         19
          50         331         79
          50         333         19
          50         334         36
          50         335          5
          50         339         14
          50         352         24
          50         358         21
          50         363         37
          50         364         35
          50         365        106
          50         366         12
          50         367         12
          50         369         13
          50         373         24
          50         375         34
          50         376         30
          50         378         19
          50         383          5
          50         385         21
          50         389         13
          50         393         20
          50         394         11
          50         395         14
          50         397         14
          50         401         35
          50         402         19
          50         404         10
          50         406         18
          50         415          6
          50         420         29
          50         422         13
          50         427         17
          50         429         24
          50         440         37
          50         446         11
          50         449         12
          50         451         44
          50         456         19
          50         458         34
          50         463         44
          50         469         11
          50         492          5
          50         508         28
          50         511          5
          50         517         11
          50         518         15
          50         523         16
          50         524         11
          50         525          4
          50         527         15
          50         529         11
          50         532          5
          50         535         44
          50         546         32
          50         547         61
          50         550         19
          50         557         45
          50         562          6
          50         563         15
          50         577         22
          50         580         22
          50         581          9
          50         582          4
          50         583         22
          50         585         21
          50         587         37
          50         599         33
          50         605         20
          50         607         59
          50         608         17
          50         610         29
          50         618         24
          50         623         14
          50         628          5
          50         629         12
          50         642         24
          50         646         16
          50         650         10
          50         655         19
          50         661         10
          50         662         15
          50         673         24
          50         675         30
          50         677         31
          50         683         15
          50         685         16
          50         698         19
          50         699         19
          50         706         37
          50         712         18
          50         714         95
          50         716         13
          50         736         20
          50         740         10
          50         741          8
          50         743         21
          50         744         36
          50         745         23
          50         747         14
          50         748         37
          50         749         15
          50         755         36
          50         756         13
          50         758         18
          50         767         17
          50         773         11
          50         774         12
          50         779         14
          50         780         13
          50         787         20
          50         791          5
          50         799         23
          50         803         15
          50         805         18
          50         815         16
          50         816          6
          50         822         13
          50         825         40
          50         832         18
          50         850         23
          50         853         18
          50         854         10
          50         856         25
          50         867         15
          50         869         19
          50         885         33
          50         887         18
          50         892         13
          50         902         14
          50         905         18
          50         916         12
          50         920         18
          50         924          9
          50         933         37
          50         956         37
          50         964          5
          50         970         10
          50         971         33
          50         975         21
          50         988          5
          50         996         12
          50         998         12
          50        1001         18
          50        1026         10
          50        1028         14
          50        1031          7
          50        1035         19
          50        1036         19
          50        1049         19
          50        1050         33
          50        1053        298
          50        1055         23
          50        1065         37
          50        1069        222
          50        1070         34
          50        1077          5
          50        1093         22
          50        1094         24
          50        1112         21
          50        1122         23
          50        1125         69
          50        1130         15
          50        1132         36
          50        1133         23
          50        1149          5
          50        1151         24
          50        1156         11
          50        1158         40
          50        1160         17
          50        1163         14
          50        1165         36
          50        1168         25
          50        1171         12
          50        1172         11
          50        1175         19
          50        1179          9
          50        1190         24
          50        1192         26
          50        1201         12
          50        1209         20
          50        1210         19
          50        1214         16
          50        1221         18
          50        1225         24
          50        1229         12
          50        1231         43
          50        1236         12
          50        1242         14
          50        1244         59
          50        1247         41
          50        1251         14
          50        1252         28
          50        1253          9
          50        1255         14
          50        1259         15
          50        1261         86
          50        1273         13
          50        1283         29
          50        1290         21
          50        1293         24
          50        1297         30
          50        1299         21
          50        1306         18
          50        1309         15
          50        1310         20
          50        1311         24
          50        1313         19
          50        1322         38
          50        1334         30
          50        1335         20
          50        1351         12
          50        1353         41
          50        1356         28
          50        1358         12
          50        1359          6
          50        1360          4
          50        1361         12
          50        1368          8
          50        1375         18
          50        1385         17
          50        1387         20
          50        1388         18
          50        1395          9
          50        1423         51
          50        1427         59
          50        1429        132
          50        1438          7
          50        1439         30
          50        1444         21
          50        1445         23
          50        1451         18
          50        1471        121
          50        1496         35
          50        1504         56
          50        1522          3
          50        1531         34
          50        1546         19
          50        1555         19
          50        1562          7
          50        1565         12
          50        1578         12
          50        1587         40
          50        1590         25
          50        1591         18
          50        1609         33
          50        1611         28
          50        1632         62
          50        1633         21
          50        1639         25
          50        1654         42
          50        1658          6
          50        1667         27
          50        1675         17
          50        1676         11
          50        1680         14
          50        1696         14
          50        1703         29
          50        1723         18
          50        1724         28
          50        1738         21
          50        1750          6
          50        1770         19
          50        1771         12
          50        1773         14
          50        1781        107
          50        1782         21
          50        1798         17
          50        1813         84
          50        1822         12
          50        1825         33
          50        1832         12
          50        1845         12
          50        1848          4
          50        1853          7
          50        1870          4
          50        1879        107
          50        1888         11
          50        1908         12
          50        1912          5
          50        1929          8
          50        1930          8
          50        1936         19
          50        1945          8
          50        1948         26
          50        1959         12
          50        1977         18
          50        1988         32
          50        2011         14
          50        2012         19
          50        2043         22
          50        2054         21
          50        2088         27
          50        2103         14
          50        2106          7
          50        2107          4
          50        2132         18
          50        2149         56
          50        2153          8
          50        2167         24
          50        2209         36
          50        2240         23
          50        2246          5
          50        2259         14
          50        2262          8
          50        2265         13
          50        2277         15
          50        2283         42
          50        2300         13
          50        2306         18
          50        2368         18
          50        2372         16
          50        2394          5
          50        2398         17
          50        2405         19
          50        2442         19
          50        2453         33
          50        2472         19
          50        2476         19
          50        2503         19
          50        2664         14
          50        2672          5
          50        2826         13
          50        2891         10
          50        2915         23
          50        3078         28
          50        3159          4
          50        3202          4
          50        3211         23
          50        3254         15
          50        3349         18
          50        3359         18
          50        3380         24
          50        3433         22
          50        3469         20
          50        3495         27
          51           0         18
          51          64         18
          51          80         37
          51          81         50
          51          92         21
          51          98         35
          51         106         98
          51         113         53
          51         122         19
          51         142         12
          51         146         37
          51         176         39
          51         182         15
          51         191         37
          51         205         19
          51         206         45
          51         212         12
          51         233         27
          51         235         17
          51         237         39
          51         239         29
          51         241         28
          51         250         12
          51         252         24
          51         254         14
          51         255         17
          51         259         10
          51         260         15
          51         262         14
          51         273         30
          51         280         40
          51         282         13
          51         283          5
          51         284         32
          51         285         39
          51         291         12
          51         294         18
          51         298         19
          51         300         18
          51         301         31
          51         305          9
          51         312         22
          51         313         74
          51         317         43
          51         319         24
          51         320         21
          51         322         15
          51         327         12
          51         330          9
          51         332         48
          51         339         14
          51         344         39
          51         353         21
          51         358         42
          51         359         16
          51         361         35
          51         363         37
          51         365         98
          51         367         12
          51         373         10
          51         375         20
          51         376         31
          51         381         25
          51         393         20
          51         394         19
          51         397         45
          51         398         25
          51         410         10
          51         412         77
          51         414         33
          51         415         28
          51         420         50
          51         429         17
          51         433         18
          51         440          9
          51         445         18
          51         448         28
          51         455         19
          51         472         19
          51         473         44
          51         479          8
          51         493         21
          51         502          7
          51         503         22
          51         510         60
          51         512         44
          51         527         20
          51         536         57
          51         537         10
          51         538          5
          51         543         30
          51         544         25
          51         546         13
          51         551         43
          51         552         44
          51         553         24
          51         559          7
          51         568          7
          51         572         18
          51         573         14
          51         582         30
          51         585          9
          51         594         30
          51         598         13
          51         599         20
          51         605         27
          51         609         30
          51         617         18
          51         621         46
          51         622         15
          51         624         15
          51         626         12
          51         629         10
          51         636         15
          51         638         11
          51         641         36
          51         643         12
          51         644         19
          51         647         13
          51         648         19
          51         651         23
          51         653         18
          51         655         29
          51         657         21
          51         660         18
          51         662         19
          51         671         45
          51         674         18
          51         676         11
          51         681         35
          51         695         13
          51         700         11
          51         712         11
          51         717          6
          51         720         19
          51         722         19
          51         733          7
          51         736         35
          51         738         21
          51         742         19
          51         745         12
          51         748         35
          51         752         15
          51         755         78
          51         757         14
          51         760         10
          51         765         27
          51         768         13
          51         782         29
          51         787         12
          51         802         87
          51         805         16
          51         815         57
          51         818         11
          51         821         28
          51         824         27
          51         834         20
          51         842         11
          51         843         30
          51         858         24
          51         872         18
          51         874         16
          51         878         14
          51         895         21
          51         910         13
          51         922          9
          51         925         27
          51         926         10
          51         930         30
          51         941         12
          51         942         12
          51         944         22
          51         948          6
          51         952         37
          51         953         12
          51         960         15
          51         984         12
          51         990        180
          51         994         50
          51         998          6
          51        1003         15
          51        1008         19
          51        1009         49
          51        1012         24
          51        1015          4
          51        1017          3
          51        1019         27
          51        1027         18
          51        1037        141
          51        1038         24
          51        1041         11
          51        1048          4
          51        1059         20
          51        1061         58
          51        1062         39
          51        1065         19
          51        1068         11
          51        1071         19
          51        1072         16
          51        1081          8
          51        1082         12
          51        1092         15
          51        1094         20
          51        1099         19
          51        1107         37
          51        1117        150
          51        1118         18
          51        1121         19
          51        1122         15
          51        1124         17
          51        1126         24
          51        1144         54
          51        1150         30
          51        1160         40
          51        1163         19
          51        1165         18
          51        1168         10
          51        1172         11
          51        1174         59
          51        1186         17
          51        1187         12
          51        1189         10
          51        1191         11
          51        1198         22
          51        1205         18
          51        1206         18
          51        1213         18
          51        1216         25
          51        1217          6
          51        1219         10
          51        1221          4
          51        1224         21
          51        1226         19
          51        1227         19
          51        1233         13
          51        1245         24
          51        1254         16
          51        1263         12
          51        1267         39
          51        1268          8
          51        1279         43
          51        1290          8
          51        1293         18
          51        1299         24
          51        1303          5
          51        1305         27
          51        1308         21
          51        1312         24
          51        1317         15
          51        1320         19
          51        1325         15
          51        1330         23
          51        1332         34
          51        1335         12
          51        1336         14
          51        1338         27
          51        1345         12
          51        1346         28
          51        1347         21
          51        1352          8
          51        1359         19
          51        1361         18
          51        1370         22
          51        1375          9
          51        1377         58
          51        1388         17
          51        1390         15
          51        1406         10
          51        1414         27
          51        1417          7
          51        1420         21
          51        1421         23
          51        1430         23
          51        1433         14
          51        1435         27
          51        1441         13
          51        1443         18
          51        1446         24
          51        1449         42
          51        1452         14
          51        1457         11
          51        1463         24
          51        1465         12
          51        1470         18
          51        1471         23
          51        1473         18
          51        1481         26
          51        1484         28
          51        1487         37
          51        1492         32
          51        1493         44
          51        1495         23
          51        1506         15
          51        1510          8
          51        1515         19
          51        1516         12
          51        1517         13
          51        1538         24
          51        1541          9
          51        1543          8
          51        1549         29
          51        1554         15
          51        1555          5
          51        1557         17
          51        1558          7
          51        1579          8
          51        1588         18
          51        1590         18
          51        1598         47
          51        1599         16
          51        1601         30
          51        1615         22
          51        1616         17
          51        1618         21
          51        1624         31
          51        1633         32
          51        1635         16
          51        1636          4
          51        1637         12
          51        1644         29
          51        1650         11
          51        1653         15
          51        1659         32
          51        1660         13
          51        1670         17
          51        1678         20
          51        1681         11
          51        1696         13
          51        1701         33
          51        1703         29
          51        1705         12
          51        1710         18
          51        1716         30
          51        1722          5
          51        1732         19
          51        1751          5
          51        1766         18
          51        1782         30
          51        1784         11
          51        1785         64
          51        1789         22
          51        1803         85
          51        1817         74
          51        1823         20
          51        1829         20
          51        1831         22
          51        1836         28
          51        1841         15
          51        1848          8
          51        1856         29
          51        1860         19
          51        1875         25
          51        1886         24
          51        1887         11
          51        1891         26
          51        1898          9
          51        1899         19
          51        1908         28
          51        1918          7
          51        1921         18
          51        1923         10
          51        1927         18
          51        1937         12
          51        1939         10
          51        1941         11
          51        1949         43
          51        1952         20
          51        1959          7
          51        1976         10
          51        2000         23
          51        2004          7
          51        2006          3
          51        2012          5
          51        2020         21
          51        2029         18
          51        2030         23
          51        2034         17
          51        2038         11
          51        2044         13
          51        2054         11
          51        2062         17
          51        2066         18
          51        2067         19
          51        2072          7
          51        2094         16
          51        2110         30
          51        2145         13
          51        2176         12
          51        2177          3
          51        2180         14
          51        2181         20
          51        2187         12
          51        2199         18
          51        2201         12
          51        2231         15
          51        2237         12
          51        2241          3
