Fri Feb 07 2020 22:30:04 GMT-0500 (Eastern Standard Time) - Run Time: 3427ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: 2006 GTA zone of origin - gta06_orig
Column: Straight line trip length in Metre - trip_m
Table: Planning district of origin - pd_orig

RowG:
ColG:
TblG:(1)

Filters:
Start time of trip - start_time In 900-1500
and
2006 GTA zone of origin - gta06_orig In 1-90
and
2006 GTA zone of destination - gta06_dest In 1-90

Trip 2016
ROW : gta06_orig
COLUMN : trip_m

TABLE    : pd_orig (PD 1 of Toronto)

  gta06_orig      trip_m      total
          37        1068         11
          37        1103         13
          37        1107         46
          37        1133         22
          37        1151         15
          37        1160         17
          37        1192         37
          37        1210         15
          37        1231         14
          37        1254         21
          37        1302         15
          37        1303         17
          37        1312         21
          37        1326          7
          37        1409         11
          37        1443         41
          37        1456         10
          37        1474         29
          37        1476         11
          37        1483         35
          37        1488          4
          37        1489         15
          37        1505         10
          37        1508          5
          37        1513         15
          37        1516         22
          37        1533         32
          37        1539         23
          37        1558         21
          37        1559         12
          37        1565         14
          37        1628         10
          37        1636         18
          37        1690         45
          37        1703         56
          37        1709         15
          37        1726         15
          37        1732         28
          37        1776         28
          37        1798          9
          37        1804         21
          37        1826         15
          37        1828         12
          37        1869         17
          37        1880         17
          37        1911         13
          37        1928         30
          37        1929         27
          37        1951         41
          37        2070         15
          37        2133         11
          37        2137         17
          37        2162         19
          37        2258         10
          37        2260         21
          37        2269         15
          37        2297         19
          37        2343         18
          37        2353          6
          37        2405         16
          37        2439         11
          37        2552         17
          37        2788         13
          37        2926         14
          37        3019          4
          37        3022          9
          37        3804         11
          37        4197         28
          38          89          5
          38         118         38
          38         124         12
          38         148         21
          38         174         17
          38         184         63
          38         194         30
          38         201         41
          38         205         25
          38         211        256
          38         219         29
          38         228         41
          38         230         50
          38         238         39
          38         241          9
          38         250         14
          38         271         55
          38         273         40
          38         292         50
          38         314         46
          38         316         21
          38         338         26
          38         343         15
          38         345         13
          38         350         21
          38         371         56
          38         380         23
          38         382         26
          38         389         26
          38         402         19
          38         403         15
          38         416         16
          38         429         17
          38         431         38
          38         436         11
          38         444         16
          38         457          9
          38         463         25
          38         520         40
          38         521         21
          38         543         30
          38         546         10
          38         547        144
          38         556         11
          38         559          7
          38         599         40
          38         603         23
          38         615         18
          38         622          5
          38         628         21
          38         662         15
          38         689         15
          38         695         17
          38         700         37
          38         705         28
          38         706         37
          38         711         42
          38         713         19
          38         715         43
          38         747          5
          38         767         14
          38         795         15
          38         805         24
          38         821         10
          38         824         11
          38         881          4
          38         892         50
          38         898         58
          38         923         15
          38         960         11
          38         970          8
          38         988         19
          38         994          3
          38        1004         23
          38        1028         35
          38        1032         15
          38        1033         11
          38        1050         75
          38        1076         16
          38        1078         14
          38        1092         10
          38        1100         13
          38        1109         32
          38        1114         18
          38        1116         10
          38        1120         10
          38        1155          8
          38        1175         14
          38        1183          5
          38        1184        112
          38        1211         21
          38        1216         17
          38        1231         44
          38        1233         23
          38        1240         30
          38        1250         60
          38        1252         11
          38        1257         55
          38        1271         37
          38        1275         55
          38        1279         12
          38        1293         12
          38        1294         55
          38        1302         23
          38        1311          6
          38        1312         25
          38        1317         24
          38        1328         20
          38        1334         11
          38        1342         37
          38        1358         11
          38        1395         33
          38        1409         16
          38        1410         37
          38        1418         19
          38        1419         11
          38        1424          7
          38        1432         40
          38        1437         14
          38        1442         41
          38        1448         11
          38        1449         30
          38        1460         18
          38        1463         11
          38        1472         12
          38        1483          6
          38        1491         16
          38        1492         49
          38        1507         16
          38        1521         13
          38        1558         21
          38        1564         14
          38        1582         23
          38        1604         18
          38        1651         15
          38        1653         12
          38        1661         12
          38        1681         99
          38        1696         19
          38        1702         15
          38        1758         17
          38        1770         39
          38        1775         10
          38        1823         11
          38        1824         10
          38        1849         15
          38        1859         32
          38        1903         21
          38        1916         31
          38        1989         37
          38        2032         26
          38        2064         54
          38        2090          7
          38        2109         19
          38        2112         15
          38        2140         38
          38        2152         50
          38        2277          5
          38        2385          7
          38        2393          4
          38        2412         21
          38        2515         13
          38        2561         35
          38        2624         28
          38        2808          5
          38        2942         19
          38        3195         15
          38        5787         15
          39          90         37
          39         178         33
          39         237         21
          39         307         15
          39         343         24
          39         345         18
          39         367         37
          39         387         37
          39         522         17
          39         580         10
          39         610         14
          39         614         15
          39         622         21
          39         638         11
          39         692         13
          39         729         19
          39         745         11
          39         747         13
          39         752         15
          39         766         11
          39         794         55
          39         814         10
          39         864         14
          39         898         11
          39         925         16
          39         967         30
          39         987         16
          39         993         14
          39         999         29
          39        1055         12
          39        1070         46
          39        1093          4
          39        1116         16
          39        1119         19
          39        1164         14
          39        1183         29
          39        1228         20
          39        1387         11
          39        1489         93
          39        1569          5
          39        1659         24
          39        1804         15
          39        2032         11
          39        2147         14
          39        2291         14
          39        2468         24
          39        2527         30
          39        2532         22
          39        2710         14
          39        3554         55
          40          76         11
          40         114         26
          40         124         16
          40         238         39
          40         246         40
          40         256          5
          40         264        122
          40         269         40
          40         282         20
          40         328         37
          40         336         18
          40         367         37
          40         373         15
          40         385         20
          40         389         13
          40         418         21
          40         429         22
          40         446         16
          40         465         18
          40         474          5
          40         521         21
          40         583         22
          40         585          9
          40         618         15
          40         693         13
          40         704         44
          40         728         12
          40         733         14
          40         747         14
          40         753         19
          40         760          9
          40         785         10
          40         824         11
          40         862         11
          40         904         16
          40         980         11
          40        1063         11
          40        1071         19
          40        1101         21
          40        1143         38
          40        1174         12
          40        1214         74
          40        1253          9
          40        1282         14
          40        1287         38
          40        1301          8
          40        1306         30
          40        1341          3
          40        1363         16
          40        1385         19
          40        1408         13
          40        1419         16
          40        1442         20
          40        1443         21
          40        1502         10
          40        1510         29
          40        1617         13
          40        1693         23
          40        1694         15
          40        1721         12
          40        1737         11
          40        1740         33
          40        1756         21
          40        1837         30
          40        1863         14
          40        1891         10
          40        1901         11
          40        1984         18
          40        1988         21
          40        2041         16
          40        2102         16
          40        2119         20
          40        2142         11
          40        2196         20
          40        2199         23
          40        2216         11
          40        2353         10
          40        2367         12
          40        2375         17
          40        2386         11
          40        2465         21
          40        3033         20
          40        3901         20
          41         171         24
          41         193         29
          41         213         19
          41         243         24
          41         267         27
          41         306         24
          41         375         14
          41         429         11
          41         432         21
          41         475         43
          41         490          8
          41         609         23
          41         640         37
          41         646          6
          41         694          4
          41         773         11
          41         818          9
          41         832          6
          41         904         12
          41         970          8
          41        1008         42
          41        1030         21
          41        1063         30
          41        1125         23
          41        1216         23
          41        1244         18
          41        1264          8
          41        1307         23
          41        1353         13
          41        1434         14
          41        1502         20
          41        1526         71
          41        1543         18
          41        1566          4
          41        1589         20
          41        1614         43
          41        1618         23
          41        1667         27
          41        1671         28
          41        1717          8
          41        1749          9
          41        1767          8
          41        1848         37
          41        1856         18
          41        1873          8
          41        1944         12
          41        2139         21
          41        2344         18
          41        2400         23
          41        2409         20
          41        2413         15
          41        2416         52
          41        2441         20
          41        2585         16
          41        2678          9
          41        2746         28
          41        2747         17
          41        2755         19
          41        2847         17
          41        2874         24
          41        2971         56
          41        3048          6
          41        3461          4
          41        4094         14
          41        4225         24
          42          62         10
          42         106         30
          42         107         11
          42         176         34
          42         177         17
          42         184         34
          42         237         23
          42         302         26
          42         326         30
          42         385         20
          42         403         17
          42         513         13
          42         528         13
          42         537         23
          42         602         24
          42         618         15
          42         654         23
          42         665          8
          42         687         31
          42         718         20
          42         729         11
          42         747         30
          42         753         19
          42         757         23
          42         816         24
          42         838         36
          42         878         14
          42         935         28
          42         976          9
          42         982         16
          42         996         35
          42        1054         29
          42        1078         14
          42        1094         20
          42        1146          6
          42        1157         25
          42        1191         20
          42        1197         55
          42        1216         25
          42        1233         34
          42        1238         20
          42        1244          9
          42        1297        168
          42        1348         20
          42        1378         19
          42        1388         17
          42        1405         24
          42        1418         19
          42        1427         20
          42        1433         42
          42        1441         44
          42        1448         37
          42        1449         42
          42        1480         24
          42        1558         21
          42        1587         23
          42        1615         24
          42        1637         15
          42        1678         14
          42        1713         20
          42        1777          4
          42        1822          7
          42        1952         12
          42        2030         20
          42        2079         39
          42        2105         17
          42        2143         12
          42        2191         25
          42        2218         13
          42        2239         17
          42        2387         37
          42        2396         28
          42        2412         24
          42        2420        146
          42        2433          6
          42        2444          9
          42        2475         30
          42        2546         24
          42        2598         13
          42        2675         27
          42        2714         18
          42        2796         27
          42        2894          8
          42        3009         36
          42        3083         14
          42        3092         20
          42        3184         23
          42        3290         55
          43          46         16
          43          60         57
          43          62         10
          43         126         36
          43         141         37
          43         193         50
          43         198          9
          43         300         18
          43         302         26
          43         328         12
          43         338         19
          43         347         16
          43         349          8
          43         405         21
          43         406         29
          43         440         13
          43         453         16
          43         466         14
          43         489         36
          43         523         41
          43         555         14
          43         557         13
          43         580          9
          43         623         28
          43         635         35
          43         638         28
          43         646         30
          43         656         11
          43         727         22
          43         740         26
          43         800         18
          43         822         30
          43         827          9
          43         844         51
          43         855          4
          43         877         26
          43         992         16
          43         994         14
          43        1048          5
          43        1057         33
          43        1077         12
          43        1080         53
          43        1087         27
          43        1101         21
          43        1120         12
          43        1146         19
          43        1177         10
          43        1188         14
          43        1262        138
          43        1318         83
          43        1332         34
          43        1348          4
          43        1360         16
          43        1376          9
          43        1422         19
          43        1482         42
          43        1500         33
          43        1501         17
          43        1524         13
          43        1580         13
          43        1741          8
          43        1743         22
          43        1773         14
          43        1775         10
          43        1805          5
          43        1806          5
          43        1878         22
          43        1880         17
          43        1919         16
          43        1981         11
          43        1982         10
          43        2051         18
          43        2129         12
          43        2167          9
          43        2169         19
          43        2257         16
          43        2325         62
          43        2439         11
          43        2480         17
          43        2489          6
          43        2495         13
          43        2501          8
          43        2531          5
          43        2589         26
          43        2698         16
          43        2724         12
          43        2729         16
          43        2755         14
          43        2770         20
          43        2859          6
          43        2883         20
          43        2887         16
          43        2918         12
          43        2938         11
          43        2963         16
          43        3041         16
          43        3141         12
          43        3146         19
          43        3222         36
          43        3282         34
          43        3374         12
          43        3452         13
          43        4154          4
          43        5294         37
          44         233         18
          44         335         18
          44         411         14
          44         453         16
          44         483         48
          44         624         11
          44         655         32
          44         678         12
          44         691         35
          44         701         14
          44         714         30
          44         779         16
          44         885         41
          44         891         13
          44         992         61
          44        1036         12
          44        1057         33
          44        1126         10
          44        1156         26
          44        1159         10
          44        1339         26
          44        1362         12
          44        1376         12
          44        1552         30
          44        1598         18
          44        1626         15
          44        1639         19
          44        1678         14
          44        1788         32
          44        1823         11
          44        1840         32
          44        1988         32
          44        2150         32
          44        2155         37
          44        2301         15
          44        2312         32
          44        2313         12
          44        2330         24
          44        2652         15
          44        2852          6
          44        2860         17
          44        2870         30
          44        2873         39
          44        3061          9
          44        3073          6
          44        3077         24
          44        3189         12
          44        3288         16
          44        3291          6
          44        3437         21
          44        3459         48
          44        3638         18
          44        3729         17
          44        5346         61
          45           0         14
          45          47          5
          45          82         15
          45         113         21
          45         132         16
          45         154         21
          45         161         13
          45         167         18
          45         189         18
          45         224         15
          45         227         18
          45         228         15
          45         233         37
          45         243         56
          45         262         30
          45         268         14
          45         274          9
          45         281         16
          45         289         38
          45         301         18
          45         322         18
          45         361         11
          45         366         24
          45         368         14
          45         404         17
          45         405         15
          45         416          9
          45         435         12
          45         475          8
          45         479         33
          45         497         15
          45         505        123
          45         508         12
          45         523         41
          45         525          6
          45         532          5
          45         550         15
          45         557         13
          45         574         19
          45         577          5
          45         599         23
          45         605          5
          45         646         30
          45         669         13
          45         691         35
          45         738         27
          45         753         15
          45         776        125
          45         818          9
          45         827         19
          45         832          6
          45         844         51
          45         855          4
          45         882         29
          45         913         21
          45         931          5
          45         934          6
          45         957          6
          45         995         23
          45        1014         33
          45        1054         19
          45        1063         11
          45        1093         15
          45        1143         43
          45        1183          8
          45        1189         12
          45        1195         32
          45        1219         10
          45        1274         48
          45        1313         35
          45        1333         11
          45        1355         27
          45        1478         24
          45        1543         39
          45        1618         21
          45        1636         13
          45        1652          4
          45        1656          8
          45        1696         19
          45        1714         67
          45        1723         18
          45        1725         25
          45        1736          5
          45        1742          4
          45        1808         32
          45        1832          4
          45        1876         17
          45        1925         11
          45        1945         41
          45        1957         15
          45        1974          7
          45        1977         17
          45        2081         15
          45        2103         13
          45        2141         10
          45        2159         15
          45        2192         15
          45        2268         15
          45        2290         23
          45        2323         12
          45        2332         20
          45        2369         14
          45        2381         10
          45        2392         23
          45        2404          8
          45        2424         41
          45        2435          5
          45        2440         35
          45        2442         24
          45        2455         18
          45        2468         15
          45        2478          9
          45        2485         13
          45        2519         15
          45        2523         29
          45        2585         23
          45        2645         23
          45        2652         31
          45        2654        118
          45        2658         20
          45        2713         18
          45        2765         15
          45        2782         13
          45        2783         13
          45        2824         19
          45        2837         29
          45        2844         26
          45        2883         28
          45        2891         49
          45        2975         17
          45        3011         60
          45        3073          3
          45        3123         12
          45        3271         19
          45        3313         11
          45        3361         35
          45        3380         15
          45        3388         20
          45        3480         15
          45        3804          4
          45        3914         10
          45        4071         22
          45        4241         28
          46           0         14
          46          43         10
          46          90          8
          46         106         30
          46         132         16
          46         145         13
          46         161         69
          46         189         35
          46         204         20
          46         248         16
          46         268         14
          46         269         11
          46         277         15
          46         278          4
          46         285        123
          46         300         18
          46         322         18
          46         341         29
          46         349          8
          46         351         17
          46         368         14
          46         395         12
          46         404         13
          46         405         21
          46         466         23
          46         474         15
          46         475          8
          46         497         15
          46         503         20
          46         555         14
          46         637         27
          46         649         36
          46         655         14
          46         666         15
          46         678         18
          46         689          5
          46         698         14
          46         699         14
          46         722          8
          46         724         15
          46         728         12
          46         745         24
          46         747         17
          46         759         23
          46         762         18
          46         764         17
          46         769         17
          46         774         47
          46         777         18
          46         779         22
          46         794         18
          46         798         12
          46         800         37
          46         805         32
          46         817         14
          46         819         18
          46         856          5
          46         897         34
          46         898         69
          46         906         50
          46         919          9
          46         937         72
          46         943         74
          46         948         10
          46         964         26
          46         981         13
          46         985         65
          46         987         16
          46         998         23
          46        1004         92
          46        1010         18
          46        1014         67
          46        1039         73
          46        1047         19
          46        1048         18
          46        1049         45
          46        1063         16
          46        1070         11
          46        1078          5
          46        1080        136
          46        1082         12
          46        1122         52
          46        1126         10
          46        1144         12
          46        1148         43
          46        1150          5
          46        1153         53
          46        1155        175
          46        1156         26
          46        1166         20
          46        1170         34
          46        1177         37
          46        1185         37
          46        1189         10
          46        1211         20
          46        1263         12
          46        1269          5
          46        1271         37
          46        1289         17
          46        1296          4
          46        1300         12
          46        1326         23
          46        1370         18
          46        1375         12
          46        1393         34
          46        1636         18
          46        1699         18
          46        1718         22
          46        1736         14
          46        1799         17
          46        1802         37
          46        1849         20
          46        1879          9
          46        1901         10
          46        1918         17
          46        1925         28
          46        1941         29
          46        1951         41
          46        1995         28
          46        2002         14
          46        2018         17
          46        2030         22
          46        2072         14
          46        2095         14
          46        2163         37
          46        2185         18
          46        2198         51
          46        2213         18
          46        2232         14
          46        2247         29
          46        2276         18
          46        2277          5
          46        2306         16
          46        2367          8
          46        2377         10
          46        2389         14
          46        2393         18
          46        2409         12
          46        2438         18
          46        2590         19
          46        2633         29
          46        2684         37
          46        3196         27
          46        3200         15
          46        4357          6
          46        4645         33
          46        5079         13
          46        6389          9
          47         294         20
          47         338         19
          47         348         13
          47         425         23
          47         436         12
          47         445         18
          47         537         23
          47         577          4
          47         637         14
          47         649         24
          47         650         20
          47         655         32
          47         668          5
          47         684         17
          47         692          6
          47         719          9
          47         754         20
          47         776         14
          47         800         18
          47         859         12
          47         862         42
          47         864         23
          47         879        147
          47         895        175
          47         908         37
          47         926         66
          47        1174         12
          47        1208         38
          47        1233         23
          47        1268          5
          47        1313         14
          47        1392         54
          47        1488          4
          47        1537         11
          47        1691         49
          47        1703         20
          47        1718          4
          47        1786         10
          47        1791         20
          47        1824         10
          47        1948         46
          47        2094         20
          47        2249         18
          47        2321         12
          47        2397         14
          47        2513         21
          47        2649         12
          47        2681         10
          47        2759          9
          47        2774         12
          47        2813         30
          47        2814          4
          47        2815          4
          47        2959         23
          47        3035         29
          47        3131         11
          47        4198          6
          47        4500         13
          48          64         18
          48         189         18
          48         205         19
          48         217         30
          48         237         34
          48         273         24
          48         317          4
          48         327         12
          48         333          7
          48         346         25
          48         348         13
          48         358          4
          48         423         95
          48         425         21
          48         451         11
          48         470         21
          48         489         13
          48         506         15
          48         539          8
          48         587         12
          48         617         18
          48         619         10
          48         622         21
          48         646          6
          48         702         28
          48         711         34
          48         724         13
          48         772          8
          48         791         19
          48         800         16
          48         899         50
          48         904         12
          48         911         12
          48         924         28
          48         932         58
          48         936          4
          48         944          5
          48         963         24
          48         976         18
          48         978        137
          48         992         24
          48         998         36
          48        1024         26
          48        1029         22
          48        1044          9
          48        1050         16
          48        1062         47
          48        1069         20
          48        1080         53
          48        1095          9
          48        1101         81
          48        1102         14
          48        1104         21
          48        1124         18
          48        1184         29
          48        1201         30
          48        1208          8
          48        1250         26
          48        1264         14
          48        1404         13
          48        1449          6
          48        1485         12
          48        1517          3
          48        1579         12
          48        1590          7
          48        1606          8
          48        1626         15
          48        1816         29
          48        1839         12
          48        1856         18
          48        1897         14
          48        1911         17
          48        1957         18
          48        1966         11
          48        1968         16
          49          31         15
          49         166         14
          49         217         30
          49         220         19
          49         317          4
          49         333          7
          49         340         14
          49         350         21
          49         351          7
          49         369         38
          49         420         16
          49         429          8
          49         430         43
          49         438         11
          49         440          9
          49         489         40
          49         507         16
          49         573         14
          49         596         12
          49         617         93
          49         649         37
          49         691         34
          49         738         21
          49         764         17
          49         776        125
          49         836         17
          49         900         12
          49         916        273
          49         957         22
          49         961         18
          49         998         17
          49        1001         22
          49        1101         30
          49        1104         80
          49        1130          6
          49        1147         56
          49        1168          6
          49        1220          7
          49        1225         13
          49        1237         10
          49        1293         12
          49        1294         13
          49        1427          4
          49        1441         18
          49        1443         41
          49        1565         30
          49        1665          5
          49        1921         23
          49        1959         19
          49        2009         29
          49        2172         13
          49        2267         10
          49        2350          7
          49        2434          5
          49        2540         20
          49        2814         25
          49        3652         10
          49        4732          9
          49        5196         26
          50          81         12
          50         114         26
          50         122         19
          50         124         12
          50         155         34
          50         161         25
          50         169         13
          50         174          7
          50         184         14
          50         213         52
          50         215         21
          50         220         19
          50         230         34
          50         240         14
          50         243          6
          50         250         14
          50         252         24
          50         260         14
          50         273         24
          50         313         19
          50         319         24
          50         330         19
          50         331         24
          50         334         36
          50         352         24
          50         358         17
          50         364         35
          50         367         12
          50         369         13
          50         373         24
          50         375         34
          50         383          5
          50         385          8
          50         389         13
          50         401         35
          50         406         18
          50         420         29
          50         422         13
          50         429          8
          50         449         12
          50         451         15
          50         458         22
          50         463         44
          50         511          5
          50         524         11
          50         527         15
          50         529         11
          50         535         21
          50         546         32
          50         547         61
          50         563         15
          50         581          4
          50         582          4
          50         583         22
          50         587         37
          50         599         33
          50         605         20
          50         607         47
          50         642         24
          50         646         16
          50         673         24
          50         706         19
          50         714         47
          50         736         20
          50         741          8
          50         744         36
          50         745         11
          50         749         15
          50         755         36
          50         779         14
          50         787         20
          50         791          5
          50         799         23
          50         815         16
          50         832         18
          50         854         10
          50         856          7
          50         887         18
          50         902         14
          50         956         37
          50         970         10
          50         988          5
          50         996         12
          50         998         12
          50        1001         18
          50        1028         14
          50        1053        252
