Fri Feb 07 2020 22:29:44 GMT-0500 (Eastern Standard Time) - Run Time: 2908ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: 2006 GTA zone of origin - gta06_orig
Column: Straight line trip length in Metre - trip_m
Table: Planning district of origin - pd_orig

RowG:
ColG:
TblG:(1)

Filters:
Start time of trip - start_time In 600-900
and
2006 GTA zone of origin - gta06_orig In 1-90
and
2006 GTA zone of destination - gta06_dest In 1-90

Trip 2016
ROW : gta06_orig
COLUMN : trip_m

TABLE    : pd_orig (PD 1 of Toronto)

  gta06_orig      trip_m      total
          42        2165          5
          42        2275         22
          42        2290         20
          42        2294         20
          42        2308         20
          42        2365         23
          42        2376         24
          42        2386         24
          42        2402         20
          42        2412         24
          42        2429         15
          42        2441         24
          42        2444         24
          42        2445         28
          42        2452         14
          42        2475         23
          42        2503         34
          42        2514         24
          42        2536         19
          42        2563         23
          42        2605         17
          42        2647         11
          42        2675         27
          42        2696         10
          42        2742         18
          42        2746         24
          42        2796         27
          42        2873         14
          42        3009         36
          42        3116         27
          42        3154         79
          42        4229         11
          42        4827         17
          43          85         21
          43         231         36
          43         349         23
          43         372         42
          43         483         18
          43         498         36
          43         565         25
          43         609         23
          43         663         17
          43         769         17
          43         809         19
          43        1087         27
          43        1100         24
          43        1126         32
          43        1147         13
          43        1259         11
          43        1313         19
          43        1316         24
          43        1412         19
          43        1441         13
          43        1462         32
          43        1482         50
          43        1499         17
          43        1600         85
          43        1656         26
          43        1696          6
          43        1829         20
          43        1901         32
          43        2063         34
          43        2080         13
          43        2227         36
          43        2257         25
          43        2466         26
          43        2482         16
          43        2488         23
          43        2524         19
          43        2525         25
          43        2610         10
          43        2734         66
          43        2789          5
          43        2877         26
          43        2880         26
          43        2883         20
          43        2886         12
          43        2915         25
          43        2938         11
          43        3050         16
          43        3064         14
          43        3076          4
          43        3122         32
          43        3188         69
          43        3247         14
          43        3294         18
          43        3332         25
          43        3564         11
          43        4168          5
          43        5081         32
          44         308         53
          44         335         18
          44         483         48
          44         606         53
          44         607         16
          44         691         35
          44         762         18
          44         934         12
          44         948         14
          44         957          6
          44         987         12
          44        1042         41
          44        1159         10
          44        1274          9
          44        1440         39
          44        1510         29
          44        1542         35
          44        1552         12
          44        1719        121
          44        2036         41
          44        2390         15
          44        2481         30
          44        3044         23
          44        3285         35
          44        3288         16
          44        3310          5
          44        3343         30
          44        3431         12
          44        3521         24
          44        3692         15
          44        5346         61
          45         137         31
          45         154         21
          45         262         30
          45         314         11
          45         377         17
          45         463         11
          45         523         20
          45         525          6
          45         532         24
          45         574         19
          45         599         23
          45         672         19
          45         827          5
          45         934          6
          45        1093         15
          45        1143         43
          45        1321          6
          45        1330         23
          45        1361         18
          45        1394         45
          45        1510         43
          45        1648         53
          45        1670         17
          45        1893         31
          45        1899         19
          45        1953          7
          45        2084         15
          45        2103         30
          45        2130          6
          45        2260         21
          45        2275         24
          45        2308         41
          45        2424         41
          45        2439         23
          45        2468         15
          45        2472         48
          45        2488         13
          45        2580         23
          45        2599         18
          45        2654        118
          45        2760         23
          45        2916         14
          45        2946         29
          45        2975         17
          45        3048         31
          45        3064         29
          45        3358         30
          46          22         17
          46          38          4
          46          90          4
          46         161         34
          46         189         35
          46         233         20
          46         263          5
          46         273         22
          46         277         15
          46         325         18
          46         341         29
          46         345         29
          46         349          8
          46         503         20
          46         507         12
          46         577         18
          46         590         28
          46         592         34
          46         605          5
          46         629         12
          46         635          5
          46         644         20
          46         647         43
          46         657          5
          46         673         20
          46         699         19
          46         765         15
          46         774         18
          46         819         18
          46         821         28
          46         822         18
          46         862         13
          46         891         14
          46         900         18
          46         943        117
          46         959         37
          46         978         17
          46         981         13
          46         988         10
          46         996         10
          46         998          6
          46        1004         34
          46        1006         18
          46        1010         18
          46        1014         18
          46        1031          7
          46        1035         62
          46        1039         16
          46        1049         23
          46        1063         14
          46        1080        107
          46        1109         34
          46        1118         18
          46        1126         10
          46        1128         18
          46        1144         12
          46        1153         35
          46        1155        141
          46        1166         20
          46        1212         14
          46        1217          6
          46        1271         37
          46        1289         18
          46        1326         18
          46        1366          7
          46        1393         34
          46        1396          4
          46        1443         18
          46        1447         17
          46        1448         22
          46        1485         28
          46        1508          5
          46        1553         10
          46        1557         18
          46        1569         18
          46        1588         17
          46        1615          6
          46        1654         17
          46        1664         18
          46        1736         14
          46        1765         15
          46        1782         28
          46        1789         29
          46        1805         18
          46        1821         29
          46        1823         22
          46        1828         67
          46        1832         18
          46        1925         28
          46        1934         18
          46        1951         41
          46        1953         29
          46        1955         18
          46        1958         18
          46        1990         27
          46        2022         17
          46        2073          5
          46        2092         19
          46        2133         20
          46        2184         26
          46        2192         15
          46        2213         18
          46        2247         29
          46        2284         28
          46        2340         18
          46        2345         37
          46        2354         17
          46        2365         17
          46        2389         48
          46        2409         12
          46        2433          5
          46        2469         20
          46        2555         14
          46        2789         18
          46        2881         13
          46        2898         58
          46        3007         22
          46        3008         17
          46        3325         14
          46        4357          6
          46        5079         13
          47         168         18
          47         195         10
          47         265         15
          47         330         56
          47         377         18
          47         492         37
          47         537         28
          47         541         36
          47         648         15
          47         701         14
          47         719          9
          47         859         12
          47         895         58
          47         926         21
          47         942         18
          47        1058          5
          47        1152         24
          47        1224         10
          47        1387        135
          47        1652         20
          47        1889         12
          47        1950         34
          47        2029          5
          47        2093         19
          47        2099          8
          47        2104         10
          47        2122         40
          47        2159         18
          47        2208         19
          47        2233         15
          47        2314         18
          47        2423         10
          47        2634         10
          47        3283         25
          47        4130         14
          47        4525         29
          48          64         18
          48          97         13
          48         156         25
          48         161          9
          48         215         25
          48         267          8
          48         268         13
          48         376         14
          48         458          5
          48         506         15
          48         579          5
          48         610         29
          48         617         18
          48         663          3
          48         668         13
          48         765         12
          48         772          8
          48         774         28
          48         778         15
          48         780         22
          48         790         37
          48         910         28
          48         932         66
          48         978         32
          48         984         18
          48         998         36
          48        1029          5
          48        1101         56
          48        1104         21
          48        1224          3
          48        1232         14
          48        1240         15
          48        1373          9
          48        1437         15
          48        1506         15
          48        1524         31
          48        1528         13
          48        1560         36
          48        1616         28
          48        1642         15
          48        1645         15
          48        1706         18
          48        1734         15
          48        1869         18
          48        1877         21
          48        1904         18
          48        1941         27
          48        1957         18
          48        1980          7
          48        1996         18
          48        2099         22
          48        2142         29
          48        2347         13
          48        2580         18
          48        3033         21
          49         166         14
          49         176         44
          49         223         19
          49         284         18
          49         380         15
          49         473         85
          49         512         28
          49         540         14
          49         644         19
          49         711         15
          49         916         47
          49        1259         11
          49        1421          5
          49        1445          9
          49        1528          6
          49        1948         62
          49        2002         21
          50         106         98
          50         117         21
          50         167         20
          50         220         19
          50         223         10
          50         254         14
          50         262         14
          50         294         18
          50         313         19
          50         317         19
          50         319         24
          50         331         19
          50         339         14
          50         358          4
          50         363         19
          50         365         98
          50         393         20
          50         395         14
          50         415          6
          50         427         17
          50         429         16
          50         456         19
          50         469         11
          50         518         15
          50         535         23
          50         550         19
          50         580         22
          50         581          4
          50         618         24
          50         623         14
          50         629         12
          50         650         10
          50         655         19
          50         661         10
          50         698         19
          50         706         37
          50         743         21
          50         745         11
          50         748         37
          50         767         17
          50         787         20
          50         825         40
          50         856         18
          50         869         19
          50         971         19
          50        1026         10
          50        1035         19
          50        1053         46
          50        1069         90
          50        1070         19
          50        1122         23
          50        1125         69
          50        1151         19
          50        1158         40
          50        1163         14
          50        1165         36
          50        1171         12
          50        1175         19
          50        1190         24
          50        1201         12
          50        1225         24
          50        1236         12
          50        1242         14
          50        1244         59
          50        1252         19
          50        1273         13
          50        1290         21
          50        1293         19
          50        1297         24
          50        1310         20
          50        1313         19
          50        1322         19
          50        1335         20
          50        1358         12
          50        1361         12
          50        1387         20
          50        1427         19
          50        1555         19
          50        1562          7
          50        1565         12
          50        1587         21
          50        1611         28
          50        1654         42
          50        1738         21
          50        1770         19
          50        1813         20
          50        1912          5
          50        1936         19
          50        2153          8
          50        2283         21
          50        2442         19
          51           0         10
          51          80         19
          51          92         21
          51         106         98
          51         206         23
          51         250         12
          51         280         21
          51         282         13
          51         285         39
          51         313         12
          51         330          9
          51         332         24
          51         339         14
          51         353         21
          51         394         19
          51         397         23
          51         398         25
          51         412         77
          51         420         25
          51         472         19
          51         503         22
          51         536         57
          51         538          5
          51         585          9
          51         738         10
          51         742         19
          51         757         14
          51         942         12
          51        1009         19
          51        1037         40
          51        1062         39
          51        1065         19
          51        1107         19
          51        1168         10
          51        1191         11
          51        1224         21
          51        1279         22
          51        1308         21
          51        1312         24
          51        1320         19
          51        1347         21
          51        1359         19
          51        1375          9
          51        1406         10
          51        1435         27
          51        1484         28
          51        1506         15
          51        1554          7
          51        1635         16
          51        1703         13
          51        1751          5
          51        1848          8
          51        1860         19
          51        1899         19
          51        2237         12
          51        2243         11
          51        2640          9
          51        3928         19
          52          44          5
          52         282         17
          52         501         20
          52         831         11
          52         875         12
          52         982         30
          52        1117         13
          52        1138         34
          52        1231         25
          52        1450         28
          52        1663         13
          52        1678         15
          52        1688         39
          52        1749         17
          52        2384         20
          52        2656          6
          53         176         24
          53         233         27
          53         239         19
          53         260         15
          53         277         17
          53         291         12
          53         300         18
          53         332         19
          53         343         40
          53         348         16
          53         374         14
          53         479         13
          53         493         21
          53         520         40
          53         567         13
          53         584          7
          53         617         18
          53         629         46
          53         652         23
          53         659         19
          53         692         21
          53         733         13
          53         747         22
          53         789          4
          53         894         16
          53        1028         36
          53        1042         21
          53        1067         20
          53        1124         19
          53        1226         12
          53        1339         19
          53        1345         19
          53        1396          4
          53        1465          5
          53        1562         10
          53        1678         19
          53        1703         20
          53        1707         23
          53        1724         18
          53        1764         21
          53        2013          6
          53        2051         18
          53        2823         16
          54          89         15
          54         164         19
          54         197         20
          54         228         48
          54         230         27
          54         439          5
          54         836         12
          54        1058          7
          54        1730         23
          54        2387          9
          54        3139         20
          55           0         62
          55         187         26
          55         254         20
          55         298          4
          55         308         14
          55         346         10
          55         412         24
          55         478         13
          55         498         34
          55         546          9
          55         599         27
          55         639         31
          55         645         33
          55         656         73
          55         739          4
          55         763         13
          55         953         12
          55         961         21
          55        1084         12
          55        1116         25
          55        1123          5
          55        1451         18
          55        1690         29
          55        2062         35
          55        2100         13
          55        2303         17
          55        2549         14
          55        3103         12
          56         170         13
          56         372         22
          56         386          8
          56         463          8
          56         519         23
          56         673        132
          56         688          5
          56         809          5
          56         956         15
          56        1106        132
          56        1136         26
          56        1197         22
          56        2322         17
          56        2344         29
          56        2742         20
          56        2976          4
          57          74         15
          57         146         14
          57         159         14
          57         190         11
          57         245          7
          57         254         20
          57         286         42
          57         300         18
          57         320         12
          57         338         19
          57         341          9
          57         378         17
          57         412         14
          57         458         14
          57         491         50
          57         616          9
          57         694         12
          57         730         14
          57         764         22
          57         775         31
          57         854          6
          57         949         10
          57         956         13
          57        1044         32
          57        1147         10
          57        1208         15
          57        1253          9
          57        1257         13
          57        1536         19
          57        1639         25
          57        1868         24
          57        1942         21
          57        1980         19
          57        2612         11
          57        2743         18
          58           0         19
          58         528         12
          58         590         33
          58         653          7
          58         665         14
          58         762         71
          58        1196         18
          58        1641         12
          58        3705         12
          59          10         29
          59         127         25
          59         136         34
          59         193         18
          59         308         28
          59         360         28
          59         405         10
          59         496         25
          59         501         21
          59         536         11
          59         580         18
          59         595         18
          59         639         21
          59         648         12
          59         689         17
          59         696         38
          59         794         21
          59         801         12
          59         846         18
          59         890         33
          59         899         18
          59         927         18
          59        1058         21
          59        1182         20
          59        1564         29
          59        1611         28
          59        1636          4
          59        1826         33
          59        1837         18
          59        1991         13
          59        2537         28
          59        2613         18
          59        3026         12
          59        3078         18
          59        3200         33
          60         142         22
          60         204         13
          60         206         20
          60         215          9
          60         263          8
          60         266         20
          60         307         11
          60         426         22
          60         462          4
          60         465         33
          60         476         22
          60         487         49
          60         489         23
          60         493         18
          60         526         22
          60         540         25
          60         541         25
          60         544         16
          60         562         20
          60         617         17
          60         644         43
          60         651         22
          60         702         30
          60         720         30
          60         727         29
          60         729         19
          60         746         22
          60         754         25
          60         762         20
          60         773         20
          60         779         23
          60         789         17
          60         794         17
          60         796         33
          60         798         16
          60         808         47
          60         821         16
          60         824         20
          60         846         23
          60         847         96
          60         857         16
          60         866         20
          60         868         17
          60         894         21
          60         907         49
          60         910         13
          60         912         62
          60         920         13
          60         949         21
          60         959         13
          60         978         22
          60        1026          5
          60        1051          9
          60        1093         17
          60        1106         22
          60        1109         41
          60        1114         19
          60        1127         22
          60        1165         23
          60        1179         30
          60        1213         20
          60        1261         29
          60        1265         25
          60        1288         22
          60        1300         19
          60        1327         11
          60        1334         81
          60        1387         23
          60        1424         30
          60        1443         26
          60        1486         12
          60        1574         14
          60        1615         22
          60        1767         22
          60        1831         22
          60        2583         23
          60        2722         16
          60        2799         16
          60        2822         22
          60        2847          8
          60        3135         23
          60        3148         18
          60        3153         17
          60        3329         23
          60        3373         25
          60        3425         22
          60        3667          4
          60        3993         20
          61          20         89
          61         158         18
          61         259         22
          61         297         13
          61         312         17
          61         442         14
          61         462         29
          61         716         18
          61         746         33
          61         775         16
          61         807         23
          61         825         11
          61         870         21
          61         887         12
          61         907         40
          61         929         12
          61        1003         16
          61        1024         19
          61        1040         22
          61        1050         14
          61        1053         21
          61        1062         16
          61        1070         14
          61        1146         21
          61        1161         30
          61        1374         21
          61        1516         22
          61        1774         16
          61        1828         22
          61        1882         19
          61        1966         14
          61        1981         29
          61        2151         22
          61        2322         23
          61        2476         16
          61        2866         17
          61        2870         23
          61        2901         22
          61        2980         29
          61        3194         49
          61        3393         22
          61        3397         21
          61        3512         16
          61        3523         25
          61        3545         16
          61        3804          4
          62          93         15
          62         212         12
          62         346         13
          62         404         12
          62         471         17
          62         569         17
          62         604         21
          62         671         15
          62         687         20
          62         702         10
          62         725         68
          62         726         18
          62         727         11
          62         730         85
          62         737         15
          62         744         10
          62         795         15
          62         810         26
          62         835         13
          62         836         20
          62         885         10
          62         893         33
          62         904         12
          62         913         12
          62         914         14
          62         937         13
          62         941         15
          62         948         33
          62         991         12
          62         993         10
          62         999         21
          62        1002         10
          62        1015         34
          62        1024         20
          62        1025         15
          62        1033         13
          62        1056         33
          62        1073         18
          62        1079         13
          62        1081         13
          62        1099         16
          62        1113         32
          62        1115         30
          62        1116         12
          62        1138         15
          62        1145         11
          62        1158         72
          62        1163         23
          62        1174         15
          62        1223         18
          62        1229         16
          62        1233         15
          62        1245         20
          62        1256         13
          62        1294         17
          62        1315         15
          62        1331          4
          62        1430         12
          62        1440         15
          62        1463         13
          62        1477         15
          62        1498         21
          62        1524         21
          62        1527         18
          62        1555         15
          62        1585         20
          62        1607         15
          62        1631         13
          62        1684         30
          62        1720         13
          62        1760         15
          62        1773         15
          62        1822         12
          62        1823         20
          62        1832         12
          62        1878         20
          62        1930          8
          62        1981         12
          62        2034         10
          62        2037         20
          62        2112         15
          62        2145         13
          62        2167          4
          62        2180         32
          62        2201         12
          62        2246         13
          62        2317         12
          62        2341         15
          62        2385         17
          62        2421         10
          62        2467          8
          62        2537         12
          62        2659         18
          62        2744         20
          62        2759         26
          62        2783         17
          62        2917         14
          62        2924         16
          62        3218         15
          62        3361         15
          62        3443         12
          62        3594         16
          62        4313         15
          63          71          9
          63         172         53
          63         223         14
          63         305         15
          63         342         18
          63         418         21
          63         448         24
          63         462         11
          63         475         21
          63         506         18
          63         510         21
          63         515         18
          63         562         21
          63         572         19
          63         587         21
          63         613         23
          63         619          9
          63         620         18
          63         628         43
          63         629         15
          63         635         14
          63         678         33
          63         702         12
          63         719         15
          63         723         21
          63         732         15
          63         741         15
          63         744         15
          63         747         18
          63         748         15
          63         784         18
          63         808         21
          63         811         74
          63         852         15
          63         853         18
          63         886         15
          63         902         14
          63         929         58
          63         935         15
          63        1164         21
          63        1216         14
          63        1295         15
          63        1303         74
          63        1311         18
          63        1370          7
          63        1489         15
          63        1795         12
          63        1825         33
          63        1882         15
          63        2238         70
          63        2354         18
          63        2478         74
          63        2487         15
          63        2582          5
          63        2649         15
          63        2740         21
          63        3356         33
          64         117         18
          64         287          9
          64         357         15
          64         436         14
          64         445         13
          64         459         10
          64         469         18
          64         478         21
          64         501         10
          64         503         15
          64         538         14
          64         555         13
          64         562         15
          64         607         13
          64         612         25
          64         634         15
          64         697         15
          64         710         12
          64         720         12
          64         732         19
          64         735         18
          64         742         12
          64         744         18
          64         747         18
          64         760         15
          64         763         12
          64         764         74
          64         766         15
          64         817         18
          64         824         33
          64         836          9
          64         848         12
          64         859         33
          64         881         15
          64         908         15
          64         925         18
          64         945         18
          64         971         21
          64         994         12
          64        1000         21
          64        1002         19
          64        1011         13
          64        1019         15
          64        1020         17
          64        1021         13
          64        1050         33
          64        1058         31
          64        1065         15
          64        1068         18
          64        1078         15
          64        1080         24
          64        1081         14
          64        1085         15
          64        1098         18
          64        1107         12
          64        1122         13
          64        1128         14
          64        1136         18
          64        1146         16
          64        1160         18
          64        1175         65
          64        1176         26
          64        1183         35
          64        1196         15
          64        1208         30
          64        1209         12
          64        1230         18
          64        1273         15
          64        1288         31
          64        1294         22
          64        1299         52
          64        1302         13
          64        1315         26
          64        1320         15
          64        1325         15
          64        1338         18
          64        1369         18
          64        1374         13
          64        1390         31
          64        1411         15
          64        1420         15
          64        1424         18
          64        1425         15
          64        1436         15
          64        1441          3
          64        1443         10
          64        1444         15
          64        1477         15
          64        1483         31
          64        1490         21
          64        1518          9
          64        1526         21
          64        1528         18
          64        1547         10
          64        1560         13
          64        1574         21
          64        1575         18
          64        1619         15
          64        1634          9
          64        1641         35
          64        1646         21
          64        1650         11
          64        1653         15
          64        1678         31
          64        1687         18
          64        1688         13
          64        1705         12
          64        1710         18
          64        1734          5
          64        1766         18
          64        1787         12
          64        1806         18
          64        1807          5
          64        1880         61
          64        1941          3
          64        1949         12
          64        1988         15
          64        1992          9
          64        1996         15
          64        2012         12
          64        2066         18
          64        2132         18
          64        2251         15
          64        2424         18
          64        2442         18
          64        2470         11
          64        2478         15
          64        2566         18
          64        2587         21
          64        2673         18
          64        2758         12
          64        2793         11
          64        2817         18
          64        3056         18
          64        3072          3
          64        3093         24
          64        3123         12
          64        3180         18
          64        3280         13
          64        3300         15
          64        3336         18
          64        3364         19
          64        3432         12
          64        3625         15
          64        3939         33
          64        4019         12
          64        4716         15
          65          91         27
          65          96         12
          65         140         16
          65         148         12
          65         166         25
          65         219         26
          65         241         37
          65         247         18
          65         268         27
          65         270         35
          65         277         46
          65         278         14
          65         285         18
          65         296          9
          65         339         28
          65         342         18
          65         350         26
          65         399         18
          65         411         35
          65         416         29
          65         436         27
          65         443         17
          65         445         13
          65         477          5
          65         492         26
          65         516         42
          65         535          9
          65         544         15
          65         556         42
          65         560         36
          65         563         14
          65         576         18
          65         589         22
          65         595         18
          65         597         16
          65         600         18
          65         605          9
          65         626         27
          65         636         18
          65         652          9
          65         661         22
          65         694         27
          65         696         17
          65         712         18
          65         723         29
          65         731          9
          65         777         18
          65         782         27
          65         808         42
          65         811         26
          65         819         37
          65         828         18
          65         830         18
          65         850         29
          65         862         14
          65         866          9
          65         872         27
          65         878          9
          65         879         12
          65         894         18
          65         898         27
          65         903         11
          65         905         18
          65         914         37
          65         916         18
          65         920         14
          65         947         26
          65         962         18
          65         972         26
          65         987         17
          65         991         18
          65        1005         27
          65        1007         29
          65        1011         14
          65        1020         12
          65        1023         23
          65        1025         18
          65        1027         12
          65        1030         18
          65        1043         26
          65        1046         22
          65        1060         27
          65        1070         18
          65        1086         11
          65        1099         14
          65        1102         27
          65        1104         18
          65        1121         18
          65        1135         18
          65        1140         16
          65        1146         32
          65        1155         27
          65        1174         18
          65        1175         23
          65        1177         18
          65        1225         26
          65        1258         18
          65        1263         17
          65        1290         17
          65        1299         29
          65        1327         18
          65        1330         27
          65        1346         10
          65        1367         27
          65        1370         22
          65        1388         18
          65        1392         18
          65        1396         12
          65        1470         18
          65        1471         24
          65        1537         22
          65        1586         29
          65        1588         18
          65        1590         18
          65        1602         48
          65        1664         18
          65        1708         14
          65        1861         15
          65        1871         22
          65        1886         18
          65        1960          8
          65        1965         23
          65        2007         27
          65        2046         14
          65        2074         17
          65        2087          8
          65        2462         18
          65        2469         22
          65        2706         17
          65        2769         29
          65        2845         16
          65        2917         18
          65        2928         27
          65        3148         26
          65        3333         18
          65        6117          6
          66           0         21
          66          43         19
          66          95         17
          66         120          6
          66         130         45
          66         143         12
          66         160         14
          66         162         12
          66         175         18
          66         263         34
          66         276         19
          66         287         26
          66         311         14
          66         349         18
          66         350         33
          66         362         31
          66         363         29
          66         370         10
          66         372         29
          66         392         18
          66         411         27
          66         437         18
          66         452         27
          66         455         26
          66         467         12
          66         473         16
          66         474         51
          66         507         18
          66         541         27
          66         546         37
          66         572         30
          66         573         29
          66         582         14
          66         592         29
          66         593         26
          66         610         18
          66         618         27
          66         620         19
          66         624          9
          66         628         29
          66         631         30
          66         639         18
          66         655         11
          66         662         27
          66         667         27
          66         684         22
          66         706         26
          66         707         18
          66         719         14
          66         765          8
          66         798         22
          66         800         14
          66         809         19
          66         827          9
          66         848         38
          66         877         22
          66         878         18
          66         887         29
          66         894         18
          66         895         17
          66         896         14
          66         905         12
          66         920         18
          66         957         30
          66         959         11
          66         964         27
          66         972         29
          66         976         18
          66         986         29
          66         988         29
          66        1008         19
          66        1009         18
          66        1020         18
          66        1022         17
          66        1024         18
          66        1050         18
          66        1055         73
          66        1068         18
          66        1079         29
          66        1080          9
          66        1099          9
          66        1108         18
          66        1115         18
          66        1155         18
          66        1165          9
          66        1168         18
          66        1170         18
          66        1189         16
          66        1198         22
          66        1206         18
          66        1214         18
          66        1224         22
          66        1247         16
          66        1256         19
          66        1268         26
          66        1288          5
          66        1294         14
          66        1307         12
          66        1311         12
          66        1338         27
          66        1344         18
          66        1351         29
          66        1375         18
          66        1418         11
          66        1475         18
          66        1514         18
          66        1525         18
          66        1531         31
          66        1546         19
          66        1556          9
          66        1615         12
          66        1641         18
          66        1646         18
          66        1647          7
          66        1734         42
          66        1833         18
          66        1836         76
          66        1918         22
          66        2213         14
          66        2282         37
          66        2344         18
          66        2457         12
          66        2459         22
          66        2512         18
          66        2526         29
          66        2619         16
          66        2702         29
          66        2713         14
          66        2724         27
          66        2810         18
          66        2854         22
          66        2931         14
          66        2973         14
          66        4112         18
          67          45         43
          67          74         25
          67          92         41
          67         120         68
          67         160         19
          67         229         24
          67         246         10
          67         273         11
          67         291          9
          67         301         69
          67         375          4
          67         381         25
          67         386         10
          67         387          8
          67         398         37
          67         414         33
          67         415         28
          67         417         19
          67         429         13
          67         439         24
          67         451         32
          67         473        180
          67         474         25
          67         552         44
          67         559         25
          67         615         13
          67         626         13
          67         631         12
          67         652         31
          67         657         21
          67         658         33
          67         665         38
          67         671         24
          67         676         30
          67         696         19
          67         699         12
          67         721         10
          67         755         20
          67         759          4
          67         760         10
          67         772         13
          67         774         12
          67         775         16
          67         780         13
          67         784         13
          67         787         11
          67         802         43
          67         805         24
          67         822         28
          67         831         24
          67         841          8
          67         844          8
          67         845          6
          67         858         20
          67         868         18
          67         873         12
          67         881         24
          67         885         25
          67         886         20
          67         897         25
          67         902          6
          67         905          6
          67         925         11
          67         935         30
          67         964         25
          67         971         15
          67         987         43
          67        1003         18
          67        1009         41
          67        1022         10
          67        1032         10
          67        1036         19
          67        1045         19
          67        1049         19
          67        1052         90
          67        1073         29
          67        1084         13
          67        1098         17
          67        1099          5
          67        1113         10
          67        1119         24
          67        1134          4
          67        1139         25
          67        1163         19
          67        1166         94
          67        1171         19
          67        1187          9
          67        1199         13
          67        1238         49
          67        1243         11
          67        1246         27
          67        1251         24
          67        1281         10
          67        1291          8
          67        1300         15
          67        1339          4
          67        1358         54
          67        1360          4
          67        1410         37
          67        1485         43
          67        1509         25
          67        1541          9
          67        1561         19
          67        1721         13
          67        1725         12
          67        1731         21
          67        1888         10
          67        1915         13
          67        2026          8
          67        2145         10
          67        2325        143
          67        2470         19
          67        2499         25
          67        2582         20
          67        2741          8
          68         121         14
          68         144         24
          68         215          8
          68         273          4
          68         298         19
          68         301         13
          68         347          4
          68         362          4
          68         448         28
          68         467          4
          68         512         40
          68         517         20
          68         527         20
          68         565         14
          68         584         19
          68         625          4
          68         630         19
          68         659         19
          68         716          4
          68         748         12
          68         827         37
          68         842          5
          68         844         49
          68         859         18
          68         876         14
          68         911         11
          68         912         20
          68         919         11
          68         977         21
          68         998         17
          68        1019          5
          68        1042          8
          68        1043         25
          68        1096         20
          68        1122         18
          68        1152         54
          68        1210         20
          68        1284         39
          68        1289         18
          68        1322         30
          68        1341          4
          68        1471         13
          68        1478          4
          68        1508         15
          68        1524         54
          68        1539          4
          68        1551         41
          68        2169         17
          68        2172         14
          68        2219         21
          68        2552         30
          68        2629         10
          68        3012          4
          68        3745         10
          69         248          5
          69         343         13
          69         355          9
          69         393         40
          69         906         15
          69         926          7
          69         963         34
          69        1213         29
          69        1399         52
          69        1477          5
          69        1626         10
          69        1727         36
          69        1743         16
          69        1764         32
          69        1934         32
          69        2294         10
          69        3480         17
          69        5235         24
          70          65          4
          70         230         58
          70         279         29
          70         499         15
          70         513          7
          70         556         11
          70         667         24
          70         849         58
          70        1296          4
          70        1355         45
          70        1576          8
          70        1800         25
          70        2369          4
          70        2415          5
          70        2472         45
          70        2599          4
          70        3328         14
          71         155         20
          71         169         18
          71         233         26
          71         243         26
          71         251          8
          71         271         12
          71         281         12
          71         283         22
          71         321          5
          71         323         29
          71         402         47
          71         456         29
          71         531         29
          71         588          7
          71         599         23
          71         640          8
          71         668          6
          71         672         24
          71         679         25
          71         803         23
          71         857          9
          71         901         24
          71         926          5
          71         962          7
          71         975         30
          71         992         61
          71        1038         11
          71        1045         23
          71        1070         27
          71        1073          9
          71        1089         15
          71        1100         24
          71        1182         51
          71        1213         29
          71        1227         20
          71        1237         40
          71        1240         12
          71        1243         47
          71        1269          5
          71        1284         20
          71        1287         61
          71        1340          5
          71        1392         54
          71        1524         31
          71        1526         59
          71        1573          5
          71        1634         12
          71        1701         20
          71        1916         31
          71        1970         10
          71        1972         29
          71        2012          5
          71        2020          5
          71        2082          5
          71        2118          5
          71        2128          5
          71        2140         26
          71        2165         21
          71        2177         24
          71        2182          5
          71        2189         12
          71        2231         29
          71        2305         27
          71        2344         30
          71        2350         27
          71        2378         26
          71        2434          9
          71        2440         14
          71        2457         12
          71        2540          8
          71        2579         18
          71        2582         20
          71        2612         30
          71        2654         10
          71        2701         18
          71        2769         27
          71        2828         61
          71        2834         74
          71        2840          5
          71        2875         40
          71        2922          5
          71        2956         23
          71        2998         29
          71        3020         40
          71        3075          5
          71        3107          5
          71        3149         31
          71        3177         24
          71        3182          5
          71        3231         18
          71        3246         30
          71        3257         12
          71        3330         32
          71        3337          5
          71        3407          7
          71        3408         26
          71        3456         16
          71        3528         40
          71        3540         19
          71        3592         14
          71        3649         29
          71        3698          5
          71        3804          5
          71        3857          5
          71        3956         29
          71        4507          5
          71        5718         31
          72         208        123
          72         246          9
          72         286         26
          72         292         34
          72         321          5
          72         395         17
          72         428         51
          72         438         21
          72         450         39
          72         488          5
          72         517          5
          72         534         26
          72         673          5
          72         715          5
          72         813         22
          72         833         10
          72         962          9
          72        1135         34
          72        1159         10
          72        1207         25
          72        1226         31
          72        1308         33
          72        1322          9
          72        1356          5
          72        1377         11
          72        1386         39
          72        1537         11
          72        1568         36
          72        1576         27
          72        1674         13
          72        1685         31
          72        1692         62
          72        1715          5
          72        1779         33
          72        1883         33
          72        1972         28
          72        2014         83
          72        2068         24
          72        2174         26
          72        2264         43
          72        2275         31
          72        2276         31
          72        2284         28
          72        2334         25
          72        2394          5
          72        2407         30
          72        2524          5
          72        2546          5
          72        2551         22
          72        2613          5
          72        2704         31
