Fri Feb 07 2020 21:25:37 GMT-0500 (Eastern Standard Time) - Run Time: 3054ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: 2006 GTA zone of origin - gta06_orig
Column: 2006 GTA zone of destination - gta06_dest
Table: Planning district of destination - pd_dest

RowG:
ColG:
TblG:(1)

Filters:
2006 GTA zone of destination - gta06_dest In 1-90
and
2006 GTA zone of origin - gta06_orig In 1-90

Trip 2016
ROW : gta06_orig
COLUMN : gta06_dest

TABLE    : pd_dest (PD 1 of Toronto)

  gta06_orig  gta06_dest      total
          77          72         86
          77          73        112
          77          74        197
          77          75         97
          77          76        263
          77          77        584
          77          78        227
          77          79        326
          77          80         16
          77          81          7
          77          82         52
          77          84        217
          77          85         68
          77          89        213
          77          90        720
          78           5          8
          78          11          5
          78          15        100
          78          16         34
          78          17         91
          78          20         14
          78          21         75
          78          22         18
          78          23         40
          78          24         43
          78          25        128
          78          26         51
          78          29         18
          78          33          7
          78          35         79
          78          36        195
          78          37         29
          78          38        103
          78          40         66
          78          41         56
          78          42         57
          78          43         10
          78          44         19
          78          45         25
          78          46         85
          78          47         29
          78          49         27
          78          51         32
          78          52         77
          78          53         37
          78          54        136
          78          55        186
          78          56        102
          78          57        129
          78          58         28
          78          59         53
          78          60         47
          78          62         72
          78          63         18
          78          64        154
          78          65        285
          78          66        345
          78          67        216
          78          68         68
          78          69         24
          78          71         93
          78          72         33
          78          73         28
          78          74         20
          78          75         52
          78          76         89
          78          77        307
          78          78        126
          78          79        166
          78          80         13
          78          81         33
          78          82          4
          78          84         23
          78          85         17
          78          89        184
          78          90        443
          79           2         18
          79           3         43
          79           6         62
          79          15         16
          79          16         29
          79          17         15
          79          21         57
          79          22        109
          79          25        189
          79          26        174
          79          31          4
          79          34         22
          79          35         88
          79          36        143
          79          37         60
          79          38        122
          79          39         18
          79          40         88
          79          41         18
          79          42         49
          79          43        154
          79          44         17
          79          45         70
          79          46         13
          79          47         35
          79          48         22
          79          49        170
          79          50         68
          79          51         67
          79          52        187
          79          53         56
          79          54        101
          79          55        220
          79          56        135
          79          57        293
          79          58          7
          79          59         28
          79          60         22
          79          62         65
          79          63        236
          79          64         72
          79          65        296
          79          66        290
          79          67        414
          79          68         68
          79          69        458
          79          70        102
          79          74         32
          79          75        239
          79          76        267
          79          77        275
          79          78        177
          79          79        192
          79          80        118
          79          81         24
          79          82         68
          79          84        155
          79          89         33
          79          90        121
          80           6          4
          80           9         14
          80          10         14
          80          16         19
          80          22         46
          80          25         67
          80          26         30
          80          31         31
          80          36         18
          80          37         41
          80          38         33
          80          39         17
          80          41          4
          80          45          4
          80          46          4
          80          48         21
          80          49          5
          80          50         23
          80          51         48
          80          52         58
          80          54          6
          80          55         66
          80          56         21
          80          57         64
          80          58         14
          80          59         22
          80          60         21
          80          62        102
          80          63          8
          80          64         24
          80          65         89
          80          66         37
          80          67         39
          80          68         59
          80          69         28
          80          71          8
          80          72          6
          80          73          4
          80          75         21
          80          76         56
          80          77        122
          80          78         13
          80          79        116
          80          80         26
          80          81          4
          80          82         87
          80          84        192
          80          85         36
          80          89         37
          80          90        158
          81           6          9
          81          16         10
          81          17         14
          81          21         19
          81          24         19
          81          25         21
          81          26         34
          81          34         25
          81          35         51
          81          36         16
          81          41         13
          81          42         11
          81          45         35
          81          49          7
          81          53         16
          81          55         14
          81          56         35
          81          57         32
          81          59          7
          81          60         15
          81          62          6
          81          65         19
          81          66         64
          81          67         10
          81          68         15
          81          70          8
          81          71          5
          81          72         36
          81          74          7
          81          75         14
          81          76          7
          81          77         21
          81          78         33
          81          79         42
          81          81         50
          81          84         41
          81          89          4
          81          90          3
          82           3          4
          82          18         35
          82          21         23
          82          31          8
          82          34          4
          82          35         47
          82          36         20
          82          37         14
          82          38          4
          82          39         55
          82          43         18
          82          45         23
          82          46         22
          82          47         38
          82          49         20
          82          51         15
          82          52          4
          82          53         30
          82          54         41
          82          55         54
          82          56         16
          82          57         22
          82          60          4
          82          61         19
          82          62         38
          82          63         19
          82          65         46
          82          66         38
          82          68          8
          82          69         36
          82          70        108
          82          71          4
          82          72         10
          82          74         62
          82          75          4
          82          77         45
          82          79         22
          82          80         96
          82          83         28
          82          84          8
          82          88         19
          82          89          4
          82          90         18
          83          16         27
          83          25          7
          83          36         19
          83          57         19
          83          75         19
          83          79         28
          83          90         22
          84           3         19
          84           6         16
          84          15         40
          84          16         65
          84          17         34
          84          21        111
          84          22         16
          84          24         15
          84          25        124
          84          26         33
          84          29         17
          84          33         15
          84          34         44
          84          35         47
          84          36        153
          84          37         55
          84          38         75
          84          40         65
          84          41         48
          84          42         22
          84          43         75
          84          45         59
          84          47         35
          84          48          6
          84          49         45
          84          50         42
          84          51        153
          84          52        229
          84          53         47
          84          54         41
          84          55        180
          84          56         73
          84          57        253
          84          59        117
          84          60        116
          84          61         44
          84          62         96
          84          63        114
          84          65        288
          84          66        198
          84          67        101
          84          68         35
          84          70         23
          84          71         19
          84          72         74
          84          73         44
          84          74         27
          84          75         28
          84          76         27
          84          77        138
          84          79        104
          84          80        168
          84          81        113
          84          82          4
          84          88          8
          84          89        128
          84          90        107
          85          18         18
          85          19          5
          85          21         11
          85          22         25
          85          34         16
          85          38         10
          85          42         31
          85          60         79
          85          61         36
          85          64         22
          85          65         21
          85          66         84
          85          67         28
          85          69         24
          85          72         19
          85          73         24
          85          75         22
          85          77         68
          85          78         14
          85          79          8
          85          80         36
          85          89         41
          85          90         27
          86          35         12
          86          42         16
          86          72         31
          86          77          6
          86          89          5
          86          90         33
          87          45         21
          87          90         12
          88          24         23
          88          40         30
          88          50         13
          88          51         27
          88          67         14
          88          72          5
          88          76         58
          88          82         19
          88          84          8
          89           1          7
          89           5         20
          89           6         41
          89          10         41
          89          11          5
          89          14         19
          89          15         64
          89          16         58
          89          17         17
          89          20         81
          89          21        207
          89          22         78
          89          23          5
          89          24          5
          89          25        162
          89          26         29
          89          31         28
          89          32         20
          89          33         27
          89          34         47
          89          35         43
          89          36        218
          89          37         84
          89          38        140
          89          40         38
          89          41         17
          89          42         71
          89          43        163
          89          45        175
          89          46        133
          89          47         43
          89          49         81
          89          50        181
          89          51        126
          89          52        231
          89          53         54
          89          54        315
          89          55        309
          89          56         70
          89          57        508
          89          58         46
          89          59         65
          89          60        171
          89          61         18
          89          62         78
          89          63        217
          89          64        115
          89          65        240
          89          66        556
          89          67        207
          89          68        188
          89          69        111
          89          70         29
          89          71        189
          89          72        182
          89          73         81
          89          74         31
          89          75         64
          89          76         31
          89          77        311
          89          78        241
          89          79         92
          89          80         63
          89          82         33
          89          84        286
          89          85         41
          89          86          6
          89          89       1309
          89          90        893
          90           3         13
          90           5         19
          90           6         24
          90          11         72
          90          15         87
          90          16         51
          90          17        116
          90          21        270
          90          22         45
          90          23          5
          90          24         19
          90          25        141
          90          26        123
          90          30         23
          90          31         22
          90          33         20
          90          34         45
          90          35        137
          90          36        150
          90          37        152
          90          38        260
          90          39         11
          90          40         57
          90          41        113
          90          42         76
          90          43        181
          90          44          4
          90          45        153
          90          46         67
          90          47        117
          90          48         29
          90          49         86
          90          50         66
          90          51        214
          90          52        481
          90          53        107
          90          54        232
          90          55        431
          90          56        153
          90          57        511
          90          58         19
          90          59        104
          90          60         78
          90          61         22
          90          62         96
          90          63        101
          90          64        105
          90          65        476
          90          66        375
          90          67        398
          90          68        233
          90          69        289
          90          70         97
          90          71         71
          90          72         65
          90          73         77
          90          74         83
          90          75        161
          90          76        145
          90          77        735
          90          78        401
          90          79        133
          90          80        135
          90          82          8
          90          83         22
          90          84        113
          90          85          4
          90          86         51
          90          87         21
          90          89        662
          90          90       1658
