Fri Feb 07 2020 22:15:53 GMT-0500 (Eastern Standard Time) - Run Time: 2853ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: 2006 GTA zone of origin - gta06_orig
Column: 2006 GTA zone of destination - gta06_dest
Table: Planning district of origin - pd_orig

RowG:
ColG:
TblG:(1)

Filters:
Start time of trip - start_time In 600-900
and
2006 GTA zone of origin - gta06_orig In 1-90
and
2006 GTA zone of destination - gta06_dest In 1-90

Trip 2016
ROW : gta06_orig
COLUMN : gta06_dest

TABLE    : pd_orig (PD 1 of Toronto)

  gta06_orig  gta06_dest      total
          90          55        282
          90          56         94
          90          57        377
          90          58         19
          90          59         12
          90          60         10
          90          62         36
          90          63         81
          90          64         63
          90          65        371
          90          66        212
          90          67        137
          90          68         78
          90          69         97
          90          70         52
          90          71         19
          90          73         18
          90          74         41
          90          75         38
          90          76         43
          90          77        286
          90          78        118
          90          80         41
          90          89        200
          90          90        390
